,Name,global_id,TypeObject,AdmArea,District,Address,SeatsCount,Longitude_WGS84,Latitude_WGS84,geoData
1105,Суши Пицца Кофе,637430686,кафе,Северный административный округ,Головинский район,"город Москва, Смольная улица, дом 7",3,37.499230839584186,55.845655033305036,"{type=Point, coordinates=[37.499230839584186, 55.84565503330504]}"
1107,Чинар,637430844,кафе,Восточный административный округ,район Сокольники,"город Москва, улица Сокольнический Вал, дом 22",48,37.66099891616466,55.79178002394816,"{type=Point, coordinates=[37.66099891616466, 55.79178002394816]}"
1114,Чебуречная СССР,637431163,кафе,Центральный административный округ,Мещанский район,"город Москва, улица Сретенка, дом 21/28, строение 1",30,37.632047511774175,55.77043301864323,"{type=Point, coordinates=[37.63204751177418, 55.77043301864323]}"
1115,Кофейня «Даблби»,637431166,кафе,Центральный административный округ,Красносельский район,"город Москва, улица Сретенка, дом 26/1",40,37.63273915242457,55.77032031543168,"{type=Point, coordinates=[37.63273915242457, 55.77032031543168]}"
1117,Кафе Стакан,637431269,кафе,Центральный административный округ,Красносельский район,"город Москва, улица Сретенка, дом 26/1",56,37.63273915242457,55.77032031543168,"{type=Point, coordinates=[37.63273915242457, 55.77032031543168]}"
1121,ПРОГРЕСС,637431477,кафе,Юго-Восточный административный округ,район Люблино,"город Москва, Ставропольская улица, дом 42",20,37.76133440118361,55.68123110747897,"{type=Point, coordinates=[37.76133440118361, 55.68123110747897]}"
1123,СУДАРУШКАЛ,637431525,кафе,Юго-Восточный административный округ,район Люблино,"город Москва, Ставропольская улица, дом 60, корпус 1",40,37.772278999999905,55.68176,"{type=Point, coordinates=[37.7722789999999, 55.68176]}"
1129,Андерсон,637431904,кафе,Северо-Восточный административный округ,Лосиноостровский район,"город Москва, Стартовая улица, дом 9, корпус 2",46,37.70163508441747,55.88615462007881,"{type=Point, coordinates=[37.70163508441747, 55.88615462007882]}"
1130,Кафе «Ирина»,637431906,кафе,Южный административный округ,Донской район,"город Москва, улица Стасовой, дом 10А",36,37.597275779685695,55.713759774816154,"{type=Point, coordinates=[37.5972757796857, 55.71375977481615]}"
1131,Траттория на Столешниковом,637431957,кафе,Центральный административный округ,Тверской район,"город Москва, Столешников переулок, дом 9, строение 3",60,37.61478204467031,55.7633310895307,"{type=Point, coordinates=[37.6147820446703, 55.7633310895307]}"
1132,АндерСон,637431960,кафе,Центральный административный округ,Тверской район,"город Москва, Страстной бульвар, дом 4, строение 1",20,37.6078678917158,55.765405095673415,"{type=Point, coordinates=[37.6078678917158, 55.765405095673415]}"
1135,Get and Jerry,637432056,кафе,Центральный административный округ,Тверской район,"город Москва, Страстной бульвар, дом 4, строение 3",30,37.608259561630966,55.765017184374415,"{type=Point, coordinates=[37.60825956163097, 55.76501718437442]}"
1138,КАФЕ «ТРАТТОРИЯ ВЕНЕЦИЯ»,637432145,кафе,Центральный административный округ,Тверской район,"город Москва, Страстной бульвар, дом 4, строение 3",90,37.608306423168095,55.765069894036706,"{type=Point, coordinates=[37.6083064231681, 55.7650698940367]}"
1141,ПОСЛЕДНЯЯ КАПЛЯ,637432236,кафе,Центральный административный округ,Тверской район,"город Москва, Страстной бульвар, дом 4, строение 3",90,37.6085530791685,55.765008084978,"{type=Point, coordinates=[37.6085530791685, 55.765008084978]}"
1142,Чайхона АЙВА,637432279,кафе,Центральный административный округ,Тверской район,"город Москва, Страстной бульвар, дом 4, строение 4",45,37.6078220697627,55.76503702765688,"{type=Point, coordinates=[37.6078220697627, 55.76503702765688]}"
1144,КАФЕ «МИРАЖ»,637432362,кафе,Северо-Западный административный округ,район Покровское-Стрешнево,"город Москва, проезд Стратонавтов, дом 9",24,37.4361833640224,55.826668188406,"{type=Point, coordinates=[37.4361833640224, 55.826668188406]}"
1145,ВУДЕН БОР,637432464,кафе,Северо-Восточный административный округ,район Марьина Роща,"город Москва, 2-й Стрелецкий проезд, дом 7",40,37.605758147291255,55.79738218608658,"{type=Point, coordinates=[37.60575814729125, 55.79738218608658]}"
1146,Кофе внутри,637432466,кафе,Центральный административный округ,район Замоскворечье,"город Москва, Стремянный переулок, дом 35",6,37.627364884028765,55.726654757813776,"{type=Point, coordinates=[37.62736488402877, 55.72665475781378]}"
1149,Халасе,637432599,кафе,Восточный административный округ,район Сокольники,"город Москва, улица Стромынка, дом 16",40,37.69294450053046,55.79327634010307,"{type=Point, coordinates=[37.69294450053046, 55.79327634010307]}"
1150,Кофе Хаус,637432600,кафе,Восточный административный округ,район Сокольники,"город Москва, улица Стромынка, дом 21, корпус 1",48,37.6993557439845,55.7947507941026,"{type=Point, coordinates=[37.6993557439845, 55.7947507941026]}"
1151,Кафе «БЕРЛОГА»,637432654,кафе,Северо-Восточный административный округ,район Северное Медведково,"город Москва, Студёный проезд, дом 20",93,37.6642080770569,55.8930304256747,"{type=Point, coordinates=[37.6642080770569, 55.8930304256747]}"
1154,ХЛЕБ и Co,637432864,кафе,Западный административный округ,район Дорогомилово,"город Москва, Студенческая улица, дом 26",22,37.54629971360306,55.74253032343997,"{type=Point, coordinates=[37.546299713603055, 55.74253032343998]}"
1156,Жан Жак,637432919,кафе,Центральный административный округ,Пресненский район,"город Москва, Никитский бульвар, дом 12",50,37.6006289945671,55.7554822418696,"{type=Point, coordinates=[37.6006289945671, 55.7554822418696]}"
1157,Кафе «Пролив»,637433023,кафе,Центральный административный округ,Пресненский район,"город Москва, Никитский бульвар, дом 12",30,37.60058175898243,55.7555186638306,"{type=Point, coordinates=[37.60058175898243, 55.7555186638306]}"
1158,Кафе «Винный базар»,637433051,кафе,Центральный административный округ,Пресненский район,"город Москва, Никитский бульвар, дом 12",10,37.60085392701268,55.75579099768215,"{type=Point, coordinates=[37.60085392701268, 55.75579099768215]}"
1163,Бар Италия,637433325,кафе,Центральный административный округ,Мещанский район,"город Москва, Трубная улица, дом 26, корпус 1",48,37.62560485673001,55.770728456929525,"{type=Point, coordinates=[37.62560485673001, 55.77072845692952]}"
1164,ДОНЕР КИНГ,637433343,кафе,Северо-Восточный административный округ,район Марьина Роща,"город Москва, улица Сущёвский Вал, дом 3/5",22,37.590155578801806,55.792874886731084,"{type=Point, coordinates=[37.590155578801806, 55.792874886731084]}"
1165,Штолле,637433369,кафе,Северо-Восточный административный округ,район Марьина Роща,"город Москва, улица Сущёвский Вал, дом 3/5А",10,37.590155578801806,55.792874886731084,"{type=Point, coordinates=[37.590155578801806, 55.792874886731084]}"
1166,ЛЯХОВСКИЙ АЛЕКСАНДР ВЛАДИМИРОВИЧ,637433419,кафе,Северо-Восточный административный округ,район Марьина Роща,"город Москва, улица Сущёвский Вал, дом 3/5А",4,37.590155578801806,55.792874886731084,"{type=Point, coordinates=[37.590155578801806, 55.792874886731084]}"
1168,ПРО ПИZZА,637433500,кафе,Северо-Восточный административный округ,район Марьина Роща,"город Москва, улица Сущёвский Вал, дом 22",19,37.604623100479486,55.79237581988602,"{type=Point, coordinates=[37.604623100479486, 55.79237581988602]}"
1172,Шоколадница,637433687,кафе,Северо-Западный административный округ,район Южное Тушино,"город Москва, Сходненская улица, дом 25",38,37.4390151725835,55.8459982212041,"{type=Point, coordinates=[37.4390151725835, 55.8459982212041]}"
1174,ЛаГатта,637433766,кафе,Северо-Западный административный округ,район Южное Тушино,"город Москва, Сходненская улица, дом 25",36,37.438781181426776,55.84551402992464,"{type=Point, coordinates=[37.438781181426776, 55.84551402992463]}"
1178,Волконский у Дома,637433940,кафе,Центральный административный округ,Тверской район,"город Москва, Малый Палашёвский переулок, дом 2/8",20,37.60165937634996,55.76474562435561,"{type=Point, coordinates=[37.60165937634996, 55.76474562435561]}"
1180,Суши Wok,637434033,кафе,Центральный административный округ,Таганский район,"город Москва, Таганская улица, дом 31/22",0,37.6697714710486,55.739599321380695,"{type=Point, coordinates=[37.6697714710486, 55.739599321380695]}"
1181,Кафе Даиси,637434086,кафе,Центральный административный округ,Таганский район,"город Москва, улица Талалихина, дом 31А/2",78,37.68005316560146,55.73225990473564,"{type=Point, coordinates=[37.680053165601464, 55.73225990473564]}"
1182,Бар Варвар,637434115,кафе,Центральный административный округ,Таганский район,"город Москва, улица Талалихина, дом 35",45,37.6804981655847,55.7296072658655,"{type=Point, coordinates=[37.6804981655847, 55.7296072658655]}"
1195,Траттория Венеция,637434725,кафе,Центральный административный округ,Тверской район,"город Москва, 4-я Тверская-Ямская улица, дом 2/11, строение 1",50,37.598888222579596,55.77154359187329,"{type=Point, coordinates=[37.5988882225796, 55.7715435918733]}"
1196,Roaster coffee,637434773,кафе,Центральный административный округ,Тверской район,"город Москва, 4-я Тверская-Ямская улица, дом 2/11, строение 2",16,37.598411,55.771884,"{type=Point, coordinates=[37.598411, 55.771884]}"
1199,Кафе-паб Брюссель,637434910,кафе,Северный административный округ,Тимирязевский район,"город Москва, Тимирязевская улица, дом 10/12",24,37.56772901879009,55.8125029332431,"{type=Point, coordinates=[37.5677290187901, 55.8125029332431]}"
1203,Иссыкуль,637435092,кафе,Юго-Восточный административный округ,район Люблино,"город Москва, Тихорецкий бульвар, дом 2, корпус 1",40,37.776548,55.679176,"{type=Point, coordinates=[37.776548, 55.679176]}"
1204,Хлеб насущный,637435119,кафе,Центральный административный округ,Пресненский район,"город Москва, улица Спиридоновка, дом 12",48,37.59437147485603,55.75987578436031,"{type=Point, coordinates=[37.59437147485603, 55.75987578436031]}"
1205,Кафе «Scramble»,637435120,кафе,Центральный административный округ,Пресненский район,"город Москва, улица Спиридоновка, дом 24/1",15,37.59233364160276,55.76168926139207,"{type=Point, coordinates=[37.59233364160276, 55.76168926139207]}"
1207,Кафе «Даблби»,637435224,кафе,Центральный административный округ,Пресненский район,"город Москва, улица Трёхгорный Вал, дом 24",15,37.56264449823996,55.7618576252873,"{type=Point, coordinates=[37.56264449823996, 55.7618576252873]}"
1210,ПаПан,637435384,кафе,Юго-Восточный административный округ,Южнопортовый район,"город Москва, улица Трофимова, дом 35/20",40,37.684883,55.704671,"{type=Point, coordinates=[37.684883, 55.704671]}"
1211,ДРУЖБА НАРОДОВ,637435438,кафе,Юго-Восточный административный округ,Южнопортовый район,"город Москва, улица Трофимова, дом 36, корпус 1",90,37.6857408510278,55.7034354110432,"{type=Point, coordinates=[37.6857408510278, 55.7034354110432]}"
1215,Кафе «Тапчан»,637435647,кафе,Центральный административный округ,Таганский район,"город Москва, улица Сергия Радонежского, дом 2",70,37.670602463346704,55.746231858710004,"{type=Point, coordinates=[37.6706024633467, 55.74623185871]}"
1217,ШОКОЛАДНИЦА,637435701,кафе,Южный административный округ,Даниловский район,"город Москва, Большая Тульская улица, дом 2",70,37.62077061304085,55.70915652020059,"{type=Point, coordinates=[37.620770613040854, 55.709156520200594]}"
1220,Кофейня «Кофе Есть»,637435791,кафе,Южный административный округ,Даниловский район,"город Москва, Большая Тульская улица, дом 2",0,37.62072164048301,55.70963436191901,"{type=Point, coordinates=[37.62072164048302, 55.70963436191901]}"
1223,Улыбка,637436020,кафе,Северо-Западный административный округ,район Южное Тушино,"город Москва, Туристская улица, дом 6, корпус 1",38,37.4236997591083,55.848425626175604,"{type=Point, coordinates=[37.4236997591083, 55.8484256261756]}"
1224,Bierloga,637436023,кафе,Северо-Западный административный округ,район Северное Тушино,"город Москва, Туристская улица, дом 13, корпус 2",75,37.422444485289994,55.84960009312,"{type=Point, coordinates=[37.42244448529, 55.84960009312]}"
1225,Пиццерия Лагатта,637436067,кафе,Северо-Западный административный округ,район Северное Тушино,"город Москва, Туристская улица, дом 15",40,37.42191610481815,55.850547480271175,"{type=Point, coordinates=[37.42191610481815, 55.850547480271175]}"
1227,Кафе Юма,637436180,кафе,Северо-Западный административный округ,район Северное Тушино,"город Москва, Туристская улица, дом 31, корпус 1",104,37.4190541730944,55.8577180016878,"{type=Point, coordinates=[37.4190541730944, 55.8577180016878]}"
1229,Шантимель,637436285,кафе,Северо-Западный административный округ,район Покровское-Стрешнево,"город Москва, Тушинская улица, дом 13",10,37.446580518767,55.826723338296,"{type=Point, coordinates=[37.446580518767, 55.826723338296]}"
1231,Суши Wok,637436341,кафе,Центральный административный округ,Пресненский район,"город Москва, улица 1905 Года, дом 9, строение 1",6,37.560207477839164,55.76396720389055,"{type=Point, coordinates=[37.56020747783916, 55.76396720389055]}"
1232,Маки-Маки,637436394,кафе,Центральный административный округ,Пресненский район,"город Москва, улица 1905 Года, дом 11, строение 1",35,37.56064299999991,55.764832999,"{type=Point, coordinates=[37.5606429999999, 55.764832999]}"
1233,ОДЕССА-МАМА,637436472,кафе,Юго-Западный административный округ,Гагаринский район,"город Москва, Украинский бульвар, дом 7",49,37.566925,55.7047774,"{type=Point, coordinates=[37.566925, 55.7047774]}"
1236,Сокол,637436602,кафе,Северный административный округ,район Сокол,"город Москва, улица Сальвадора Альенде, дом 1",40,37.511639,55.796160769093234,"{type=Point, coordinates=[37.511639, 55.796160769093234]}"
1237,ХлебНикофф,637436605,кафе,Северный административный округ,район Сокол,"город Москва, Новопесчаная улица, дом 19, корпус 3",10,37.51284736634032,55.795843364404604,"{type=Point, coordinates=[37.51284736634032, 55.7958433644046]}"
1238,Суши Вок,637436658,кафе,Юго-Западный административный округ,Гагаринский район,"город Москва, улица Дмитрия Ульянова, дом 4, корпус 1",12,37.55758805400622,55.69337331703959,"{type=Point, coordinates=[37.55758805400622, 55.69337331703958]}"
1239,Рум-кафе Савубона,637436661,кафе,Юго-Западный административный округ,Гагаринский район,"город Москва, улица Дмитрия Ульянова, дом 4, корпус 1",30,37.55737403397919,55.6934747444026,"{type=Point, coordinates=[37.55737403397918, 55.6934747444026]}"
1240,Домино'с Пицца,637436737,кафе,Юго-Западный административный округ,Академический район,"город Москва, улица Дмитрия Ульянова, дом 12, корпус 1",12,37.56812411843625,55.689122045774276,"{type=Point, coordinates=[37.56812411843625, 55.689122045774276]}"
1242,ГОРТОРГ,637436922,кафе,Юго-Западный административный округ,Академический район,"город Москва, улица Дмитрия Ульянова, дом 16, корпус 1",48,37.5698157774037,55.6882614154149,"{type=Point, coordinates=[37.5698157774037, 55.6882614154149]}"
1243,ПИЦЦЕРИЯ,637436924,кафе,Юго-Западный административный округ,Академический район,"город Москва, улица Дмитрия Ульянова, дом 24",24,37.57583856759253,55.686032242181504,"{type=Point, coordinates=[37.57583856759253, 55.686032242181504]}"
1244,Кафе Де Марко,637436959,кафе,Юго-Западный административный округ,Академический район,"город Москва, улица Дмитрия Ульянова, дом 24",60,37.57595315011216,55.68613925219501,"{type=Point, coordinates=[37.57595315011216, 55.68613925219502]}"
1245,ШОКОЛАДНИЦА,637436979,кафе,Юго-Западный административный округ,Академический район,"город Москва, улица Дмитрия Ульянова, дом 24",48,37.5729593263691,55.68665871807871,"{type=Point, coordinates=[37.5729593263691, 55.6866587180787]}"
1246,Johny Friends,637437055,кафе,Юго-Западный административный округ,Академический район,"город Москва, улица Дмитрия Ульянова, дом 24",45,37.573753260237,55.68720303808809,"{type=Point, coordinates=[37.573753260237, 55.6872030380881]}"
1248,Хижина,637437097,кафе,Юго-Западный административный округ,Ломоносовский район,"город Москва, улица Марии Ульяновой, дом 15",30,37.52317692797568,55.68081594621268,"{type=Point, coordinates=[37.523176927975676, 55.68081594621269]}"
1249,Кафе «IL MIO posto»,637437240,кафе,Восточный административный округ,район Гольяново,"город Москва, Уральская улица, дом 6, корпус 1",48,37.79934516702849,55.8127800647672,"{type=Point, coordinates=[37.7993451670285, 55.8127800647672]}"
1250,Папа Джонс,637437241,кафе,Восточный административный округ,район Гольяново,"город Москва, Уральская улица, дом 13",12,37.79697111245677,55.81860841820993,"{type=Point, coordinates=[37.79697111245677, 55.81860841820993]}"
1251,Домино'с Пицца,637437252,кафе,Восточный административный округ,район Гольяново,"город Москва, Уральская улица, дом 17",18,37.797286117656675,55.820165977699034,"{type=Point, coordinates=[37.797286117656675, 55.82016597769903]}"
1252,Анненфельд,637437273,кафе,Восточный административный округ,район Гольяново,"город Москва, Уральская улица, дом 17",98,37.7973546311014,55.820011145424,"{type=Point, coordinates=[37.7973546311014, 55.820011145424]}"
1254,Friends&Family,637437365,кафе,Западный административный округ,район Крылатское,"город Москва, Осенний бульвар, дом 7, корпус 2",80,37.405838,55.757643,"{type=Point, coordinates=[37.405838, 55.757643]}"
1255,Кафе-кондитерская «ВОЛКОНСКИЙ у дома»,637437376,кафе,Западный административный округ,район Крылатское,"город Москва, Осенний бульвар, дом 16, корпус 1",14,37.40849917163578,55.760511764327006,"{type=Point, coordinates=[37.40849917163579, 55.760511764327006]}"
1256,Хлеб&Co,637437402,кафе,Западный административный округ,район Крылатское,"город Москва, Осенний бульвар, дом 20, корпус 1",17,37.40814149508751,55.76312527386685,"{type=Point, coordinates=[37.408141495087506, 55.76312527386685]}"
1258,Чудо Тандыр,637437506,кафе,Северо-Западный административный округ,район Южное Тушино,"город Москва, улица Фабрициуса, дом 22, строение 1",14,37.443809933503104,55.84378390573399,"{type=Point, coordinates=[37.443809933503104, 55.843783905733986]}"
1259,РИАЛЬТО,637437555,кафе,Центральный административный округ,Таганский район,"город Москва, Большой Факельный переулок, дом 9/11",92,37.6651253925381,55.7414125787328,"{type=Point, coordinates=[37.6651253925381, 55.7414125787328]}"
1260,Амбарчик,637437560,кафе,Центральный административный округ,район Арбат,"город Москва, Малый Николопесковский переулок, дом 9/1, строение 2",20,37.59118886660795,55.75101849479109,"{type=Point, coordinates=[37.59118886660795, 55.75101849479109]}"
1261,Домино'с Пицца,637437562,кафе,Юго-Восточный административный округ,район Выхино-Жулебино,"город Москва, Ферганская улица, дом 14/13",10,37.810038549608414,55.7074540328936,"{type=Point, coordinates=[37.810038549608414, 55.7074540328936]}"
1263,Готика,637437639,кафе,Северный административный округ,район Левобережный,"город Москва, Фестивальная улица, дом 4, корпус 2",65,37.486409805875105,55.8566792689855,"{type=Point, coordinates=[37.4864098058751, 55.8566792689855]}"
1266,Шоколадница,637437728,кафе,Северный административный округ,район Левобережный,"город Москва, Фестивальная улица, дом 13, корпус 1",70,37.477472873819295,55.855758083041955,"{type=Point, coordinates=[37.477472873819295, 55.85575808304196]}"
1268,Репаст,637437876,кафе,Западный административный округ,район Филёвский Парк,"город Москва, Большая Филёвская улица, дом 21, корпус 2",50,37.493406034711036,55.74647239325095,"{type=Point, coordinates=[37.49340603471103, 55.74647239325094]}"
1271,Шаурма24,637438011,кафе,Северный административный округ,Головинский район,"город Москва, Флотская улица, дом 36",0,37.49245648666237,55.85024524331151,"{type=Point, coordinates=[37.49245648666237, 55.85024524331151]}"
1273,Траттория Пане Олио,637438065,кафе,Центральный административный округ,район Хамовники,"город Москва, улица Тимура Фрунзе, дом 22",60,37.58823463682591,55.735580314630596,"{type=Point, coordinates=[37.5882346368259, 55.7355803146306]}"
1274,Хинкальная,637438142,кафе,Центральный административный округ,район Хамовники,"город Москва, Фрунзенская набережная, дом 2/1",48,37.5954952465125,55.7346506933461,"{type=Point, coordinates=[37.5954952465125, 55.7346506933461]}"
1280,Азбука вкуса,637438346,кафе,Центральный административный округ,район Хамовники,"город Москва, 2-я Фрунзенская улица, дом 10",4,37.58218576484055,55.72378826024096,"{type=Point, coordinates=[37.58218576484055, 55.72378826024096]}"
1286,КАФЕ ОТРАДА,637438542,кафе,Северо-Восточный административный округ,район Отрадное,"город Москва, улица Хачатуряна, дом 7",80,37.5933978270078,55.85818061452,"{type=Point, coordinates=[37.5933978270078, 55.85818061452]}"
1288,Кофейня кофе Бин,637438627,кафе,Северо-Восточный административный округ,район Отрадное,"город Москва, улица Хачатуряна, дом 16",45,37.6027991767057,55.86050891861623,"{type=Point, coordinates=[37.60279917670571, 55.86050891861623]}"
1290,АМОРИНО,637438675,кафе,Северо-Западный административный округ,район Северное Тушино,"город Москва, Химкинский бульвар, дом 14, корпус 1",95,37.4445458875728,55.85203323478049,"{type=Point, coordinates=[37.4445458875728, 55.8520332347805]}"
1291,Рандеву на Сходненской,637438702,кафе,Северо-Западный административный округ,район Северное Тушино,"город Москва, Химкинский бульвар, дом 16, корпус 1",74,37.44224991665631,55.851792336459596,"{type=Point, coordinates=[37.4422499166563, 55.8517923364596]}"
1293,В&В Бургер,637438834,кафе,Центральный административный округ,Басманный район,"город Москва, улица Маросейка, дом 6-8, строение 1",46,37.634792,55.757709,"{type=Point, coordinates=[37.634792, 55.757709]}"
1295,Брусника,637438863,кафе,Центральный административный округ,Басманный район,"город Москва, улица Маросейка, дом 6-8, строение 1",62,37.63470377789191,55.7574805678318,"{type=Point, coordinates=[37.6347037778919, 55.7574805678318]}"
1296,Натахтари,637438890,кафе,Центральный административный округ,Басманный район,"город Москва, улица Маросейка, дом 6-8, строение 1",90,37.634746693236195,55.757474530747295,"{type=Point, coordinates=[37.6347466932362, 55.7574745307473]}"
1297,Кофе Хаус,637438916,кафе,Центральный административный округ,Басманный район,"город Москва, улица Маросейка, дом 6-8, строение 1",50,37.634628676039604,55.7574926419976,"{type=Point, coordinates=[37.6346286760396, 55.7574926419976]}"
1298,Две палочки,637438920,кафе,Центральный административный округ,Басманный район,"город Москва, улица Маросейка, дом 6-8, строение 1",50,37.6343497263046,55.757492641998205,"{type=Point, coordinates=[37.6343497263046, 55.7574926419982]}"
1299,Турецкие Кофейни,637439051,кафе,Центральный административный округ,Басманный район,"город Москва, улица Маросейка, дом 6-8, строение 1",40,37.6343872772277,55.7573658630689,"{type=Point, coordinates=[37.6343872772277, 55.7573658630689]}"
1300,МАКДОНАЛДС,637439076,кафе,Центральный административный округ,Басманный район,"город Москва, улица Маросейка, дом 9/2, строение 1",150,37.634542845351106,55.7577160133928,"{type=Point, coordinates=[37.6345428453511, 55.7577160133928]}"
1302,Прайм Стар,637439080,кафе,Центральный административный округ,Басманный район,"город Москва, улица Маросейка, дом 9/2, строение 1",40,37.63437210533228,55.7577578594182,"{type=Point, coordinates=[37.63437210533228, 55.7577578594182]}"
1304,Jeffreys coffee,637439237,кафе,Центральный административный округ,Басманный район,"город Москва, улица Маросейка, дом 15",40,37.636713612663165,55.757942694896094,"{type=Point, coordinates=[37.63671361266317, 55.757942694896094]}"
1308,Краснов П.Е.,637439395,кафе,Северный административный округ,Хорошёвский район,"город Москва, Хорошёвское шоссе, дом 22",45,37.544262,55.77396699999991,"{type=Point, coordinates=[37.544262, 55.7739669999999]}"
1311,Кафе ОК,637439475,кафе,Северный административный округ,Хорошёвский район,"город Москва, Хорошёвское шоссе, дом 82",10,37.52133111579005,55.77828288852941,"{type=Point, coordinates=[37.52133111579005, 55.77828288852942]}"
1312,Кофейня Тревеллерс,637439552,кафе,Северный административный округ,Хорошёвский район,"город Москва, Хорошёвское шоссе, дом 84, корпус 1",34,37.52040168739269,55.77792593054011,"{type=Point, coordinates=[37.520401687392685, 55.777925930540114]}"
1313,Travelers Coffe,637439553,кафе,Северный административный округ,Хорошёвский район,"город Москва, Хорошёвское шоссе, дом 84, корпус 1",20,37.520398535787905,55.7779252672549,"{type=Point, coordinates=[37.5203985357879, 55.7779252672549]}"
1314,Пекарня Булкоешка,637439556,кафе,Северный административный округ,Хорошёвский район,"город Москва, Хорошёвское шоссе, дом 88",6,37.51623918579768,55.777783268946685,"{type=Point, coordinates=[37.51623918579768, 55.77778326894668]}"
1315,АКАДЕМИЯ,637439557,кафе,Центральный административный округ,Тверской район,"город Москва, Камергерский переулок, дом 2",48,37.61295606916649,55.75947178898151,"{type=Point, coordinates=[37.6129560691665, 55.7594717889815]}"
1317,Krispy Kreme,637439715,кафе,Центральный административный округ,Тверской район,"город Москва, Цветной бульвар, дом 21, строение 1",35,37.620628448911326,55.772154188483576,"{type=Point, coordinates=[37.620628448911326, 55.772154188483576]}"
1318,ИМПЕКС ТДК,637439734,кафе,Центральный административный округ,Тверской район,"город Москва, Цветной бульвар, дом 21, строение 1",60,37.62081967951871,55.77220990446391,"{type=Point, coordinates=[37.6208196795187, 55.7722099044639]}"
1319,"Пироги,вино и гусь",637439794,кафе,Центральный административный округ,Тверской район,"город Москва, Цветной бульвар, дом 23, строение 1",43,37.62066879876146,55.7725100962713,"{type=Point, coordinates=[37.620668798761464, 55.772510096271304]}"
1320,Антонина,637439868,кафе,Центральный административный округ,Тверской район,"город Москва, Цветной бульвар, дом 25, строение 1",36,37.620652658821406,55.772865506595124,"{type=Point, coordinates=[37.62065265882141, 55.77286550659512]}"
1321,Буфет Юнайтед Азия,637439874,кафе,Центральный административный округ,Тверской район,"город Москва, Цветной бульвар, дом 25, строение 1",36,37.620652658821406,55.772865506595124,"{type=Point, coordinates=[37.62065265882141, 55.77286550659512]}"
1322,АВ-ДЕЙЛИ,637439876,кафе,Центральный административный округ,Тверской район,"город Москва, Цветной бульвар, дом 25, строение 1",10,37.620652658821406,55.772865506595124,"{type=Point, coordinates=[37.62065265882141, 55.77286550659512]}"
1325,Кулинариум,637440032,кафе,Центральный административный округ,район Арбат,"город Москва, Новинский бульвар, дом 7",5,37.58261115175379,55.751730642009136,"{type=Point, coordinates=[37.58261115175379, 55.75173064200914]}"
1326,Хлеб насущный,637440035,кафе,Центральный административный округ,район Арбат,"город Москва, Новинский бульвар, дом 7",84,37.582617397689496,55.751707648121936,"{type=Point, coordinates=[37.582617397689496, 55.75170764812194]}"
1328,ШОКОЛАДНИЦА,637440186,кафе,Центральный административный округ,район Арбат,"город Москва, Новинский бульвар, дом 28/35, строение 1",48,37.5851794706398,55.7576496058139,"{type=Point, coordinates=[37.5851794706398, 55.7576496058139]}"
1330,Кафе-пекарня Франсуа,637440199,кафе,Центральный административный округ,Басманный район,"город Москва, улица Чаплыгина, дом 16",16,37.648256,55.762485,"{type=Point, coordinates=[37.648256, 55.762485]}"
1331,Кафе Альбатрос,637440240,кафе,Северо-Восточный административный округ,район Лианозово,"город Москва, Череповецкая улица, дом 12А",60,37.57246996311744,55.89782175160938,"{type=Point, coordinates=[37.572469963117435, 55.89782175160938]}"
1337,РОМБУС,637440511,кафе,Центральный административный округ,район Замоскворечье,"город Москва, улица Большая Ордынка, дом 13/9, строение 1",60,37.62518372589685,55.74360097631282,"{type=Point, coordinates=[37.625183725896854, 55.74360097631282]}"
1338,NOOSH,637440537,кафе,Южный административный округ,Нагорный район,"город Москва, Симферопольский бульвар, дом 31",87,37.60700086740174,55.64587811645343,"{type=Point, coordinates=[37.60700086740174, 55.64587811645343]}"
1339,Блэк милк,637440568,кафе,Центральный административный округ,Басманный район,"город Москва, Чистопрудный бульвар, дом 12, корпус 4",20,37.64288879794732,55.76161513927009,"{type=Point, coordinates=[37.64288879794732, 55.7616151392701]}"
1340,Дабл Би,637440627,кафе,Центральный административный округ,Басманный район,"город Москва, Чистопрудный бульвар, дом 12, корпус 4",20,37.64288879794732,55.76161513927009,"{type=Point, coordinates=[37.64288879794732, 55.7616151392701]}"
1342,Гамбринус,637440670,кафе,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 19",70,37.6461836324772,55.759895326629795,"{type=Point, coordinates=[37.6461836324772, 55.7598953266298]}"
1343,Кафейня «Булка»,637440672,кафе,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 19",70,37.6465484129008,55.759732335116,"{type=Point, coordinates=[37.6465484129008, 55.759732335116]}"
1344,Фри бар,637440742,кафе,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 21-23/25, строение 1",55,37.647395990949505,55.7597021514276,"{type=Point, coordinates=[37.6473959909495, 55.7597021514276]}"
1345,Кофе-Бин,637440783,кафе,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 21-23/25, строение 1",47,37.647149227720604,55.75966593097089,"{type=Point, coordinates=[37.6471492277206, 55.7596659309709]}"
1346,Вьеткафе,637440828,кафе,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 21-23/25, строение 1",65,37.647079433889886,55.759798843276215,"{type=Point, coordinates=[37.64707943388989, 55.759798843276215]}"
