,NAME,MAN_MADE,LEISURE,AMENITY,OFFICE,SHOP,TOURISM,SPORT,OSM_TYPE,OSM_ID,geometry
34943,Донер №1,,,fast_food,,,,,node,5597370447,POINT (37.715425 55.7319193)
34950,,,,fast_food,,,,,node,5597318044,POINT (37.7028511 55.734027)
34951,Кафе-кулинария,,,cafe,,,,,node,5597366053,POINT (37.7114044 55.7338735)
34959,Tokyo Japan,,,restaurant,,,,,node,5596199045,POINT (37.6326806 55.7746222)
34960,Чайхана,,,cafe,,,,,node,5597370446,POINT (37.7153714 55.7319314)
34961,Чайхана Бухара,,,cafe,,,,,node,5596661944,POINT (37.7308119 55.6035217)
34965,Арт-пространство Отокомае,,,cafe,,,,,node,5596418022,POINT (37.6210395 55.7621592)
34977,,,,cafe,,,,,node,5594097404,POINT (37.6135809 55.5886339)
34979,Lure Oyster Bar,,,bar,,,,,node,5595214322,POINT (37.5811614 55.7816784)
34982,,,,restaurant,,,,,node,5593272622,POINT (37.6339054 55.8375304)
34990,Колосок,,,fast_food,,,,,node,5593105624,POINT (37.5974833 55.850526)
35009,Теремок,,,fast_food,,,,,node,5593105623,POINT (37.5970894 55.850642)
35023,Атмосфера,,,restaurant,,,,,node,5590814322,POINT (37.5060322 55.7379575)
35028,Любава,,,cafe,,,,,node,5592074680,POINT (37.5510302 55.8725991)
35032,Крошка картошка,,,fast_food,,,,,node,5593111521,POINT (37.597307 55.8506884)
35034,СтоЛовУЖКИ,,,cafe,,,,,node,5590314373,POINT (37.5611025 55.718412)
35049,Bench Cafe,,,pub,,,,,node,5590639625,POINT (37.5411186 55.7945473)
35089,Кофейня,,,cafe,,,,,node,5582730048,POINT (37.7511324 55.7563685)
35092,Jerry Wings,,,fast_food,,,,,node,5584867122,POINT (37.5672025 55.7446931)
35095,"Кафе-бар ""Плазма""",,,cafe,,,,,node,5582712345,POINT (37.7400809 55.7578334)
35101,Кафе-бистро,,,cafe,,,,,node,5582720128,POINT (37.7411082 55.7582666)
35110,хинкальная Метехи,,,cafe,,,,,node,5583745822,POINT (37.5598456 55.6508528)
35115,ян-пицца,,,fast_food,,,,,node,5582102197,POINT (37.5789732 55.5048635)
35119,Джорджия,,,restaurant,,,,,node,5583745727,POINT (37.6035754 55.6408848)
35129,Кафе домашней кухни,,,cafe,,,,,node,5581434621,POINT (37.667451 55.7456259)
35146,Buro,,,restaurant,,,,,node,5581166520,POINT (37.6202822 55.7605771)
35152,BeerDock&MeetMeat,,,pub,,,,,node,5581166519,POINT (37.6107529 55.7881176)
35164,,,,fast_food,,,,,node,5580323724,POINT (37.4504533 55.8269209)
35191,Пекинский сад,,,restaurant,,,,,node,5581267923,POINT (37.6968572 55.7806564)
35214,Coffeeshop Company,,,cafe,,,,,node,5577238221,POINT (37.6191633 55.7343581)
35227,Чай+,,,cafe,,,,,node,5576654612,POINT (37.6808685 55.771163)
35237,Сладкомания,,,cafe,,,,,node,5570818121,POINT (37.527534 55.8237356)
35252,Крым мой,,,restaurant,,,,,node,5567199193,POINT (37.6497442 55.7366157)
35256,,,,fast_food,,,,,node,5567277847,POINT (37.658624 55.7425959)
35281,Кафе домашней кухни,,,restaurant,,,,,node,5565028184,POINT (37.6674657 55.7456287)
35444,Меркато,,,cafe,,,,,node,5563034387,POINT (37.6727092 55.6185306)
35446,Бургер кинг,,,fast_food,,,,,node,5563025724,POINT (37.931398 55.7019865)
35464,Ивис,,,fast_food,,,,,node,5557758977,POINT (37.687688 55.7897727)
35501,Никита,,,restaurant,,,,,node,5552577510,POINT (37.5861101 55.7586807)
35502,Crabber,,,restaurant,,,,,node,5552577509,POINT (37.5862589 55.7783757)
35509,КофеПорт,,,cafe,,,,,node,5554140122,POINT (37.6257092 55.7039872)
35513,,,,fast_food,,,,,node,5551948640,POINT (37.6545069 55.7778706)
35515,ЦДР,,,cafe,,,,,node,5552241035,POINT (37.5156112 55.8041692)
35519,Кафетерий,,,cafe,,,,,node,5551950325,POINT (37.6544532 55.7779611)
35533,7 сэндвичей,,,cafe,,,,,node,5551583490,POINT (37.5691746 55.7356024)
35540,Монастырская выпечка,,,cafe,,,,,node,5551493753,POINT (37.7508752 55.7943875)
35546,PR11,,,bar,,,,,node,5552577512,POINT (37.631438 55.7674793)
35552,Шаурма,,,fast_food,,,,,node,5549520632,POINT (37.5755302 55.6892071)
35562,,,,fast_food,,,,,node,5551583078,POINT (37.5795561 55.7272913)
35583,Пикколо,,,restaurant,,,,,node,5549535719,POINT (37.5760736 55.6907126)
35586,Стардог!s,,,fast_food,,,,,node,5543236099,POINT (37.7180194 55.7510408)
35595,Цирк,,,bar,,,,,node,5543880559,POINT (37.6225103 55.7705196)
35600,Лафка,,,fast_food,,,,,node,5541728223,POINT (37.4496198 55.5333694)
35603,Coffee and the city,,,fast_food,,,,,node,5541234640,POINT (37.6507044 55.6577841)
35607,Правда кофе,,,cafe,,,,,node,5543218687,POINT (37.7238906 55.7825364)
35620,Папа Джонс,,,cafe,,,,,node,5540486548,POINT (37.7048561 55.809165)
35621,Сам пришел,,,cafe,,,,,node,5540105741,POINT (37.5782794 55.6645124)
35622,Додо пицца,,,fast_food,,,,,node,5541234501,POINT (37.709021 55.7588634)
35631,Папа Джонс,,,cafe,,,,,node,5538718142,POINT (37.5433327 55.7489555)
35632,БутерБорд,,,fast_food,,,,,node,5540105740,POINT (37.6212631 55.7556116)
35637,Папа Джонс,,,cafe,,,,,node,5538740400,POINT (37.5995824 55.6827508)
35641,ОбедБуфет,,,cafe,,,,,node,5538644143,POINT (37.5366931 55.7463998)
35648,Папа Джонс,,,cafe,,,,,node,5538726466,POINT (37.5802109 55.5747201)
35649,Папа Джонс,,,cafe,,,,,node,5538724126,POINT (37.421463 55.746493)
35652,"Шалом, баклажан!",,,cafe,,,,,node,5540105743,POINT (37.621251 55.7555807)
35654,Папа Джонс,,,cafe,,,,,node,5538622699,POINT (37.7913215 55.7145193)
35655,Марукамэ,,,fast_food,,,,,node,5538325048,POINT (37.5956748 55.7521385)
35660,Папа Джонс,,,cafe,,,,,node,5538651821,POINT (37.7092599 55.7334704)
35666,Дон Чуррос,,,cafe,,,,,node,5541145521,POINT (37.7120309 55.7940722)
35669,ОбедБуфет,,,cafe,,,,,node,5538644144,POINT (37.4918331 55.6037085)
35670,Папа Джонс,,,cafe,,,,,node,5538127166,POINT (37.4003231 55.8881471)
35672,Беседка,,,cafe,,,,,node,5537919921,POINT (37.7876649 55.6907187)
35677,,,,fast_food,,,,,node,5537920021,POINT (37.7875655 55.6904825)
35678,Кафе,,,cafe,,,,,node,5537287913,POINT (37.2640352 55.6478663)
35679,Панорама,,,cafe,,,,,node,5537798621,POINT (37.770693 55.6931116)
35696,Dante,,,restaurant,,,,,node,5533109621,POINT (37.6174991 55.7614885)
35697,Бургер Кинг,,,fast_food,,,,,node,5536598871,POINT (37.6574283 55.7753307)
35738,,,,restaurant,,,,,node,5529013689,POINT (37.8589779 55.6903882)
35814,Кофейня,,,cafe,,,,,node,5518594821,POINT (37.8101544 55.7902305)
35826,Бургер кит,,,fast_food,,,,,node,5519979132,POINT (37.607436 55.6570599)
35837,Хлеб с маслом,,,cafe,,bakery,,,node,5517414728,POINT (37.5703414 55.771756)
35862,Burger King,,,cafe,,,,,node,5515075977,POINT (37.7338287 55.607235)
35865,,,,cafe,,,,,node,5515075978,POINT (37.7332467 55.6081217)
35872,Сахара,,,cafe,,,,,node,5516988344,POINT (37.6975465 55.5798411)
35894,,,,cafe,,,,,node,5512246390,POINT (37.5361741 55.8739641)
35899,Stories,,,restaurant,,,,,node,5514300387,POINT (37.6445581 55.748151)
35916,Red Brick,,,cafe,,,,,node,5511434057,POINT (37.6440659 55.7558637)
35925,Take and wake,,,fast_food,,,,,node,5507944261,POINT (37.7744816 55.7207242)
35935,Guardian,,,restaurant,,,,,node,5506691333,POINT (37.5634065 55.755472)
35936,СибирьСибирь,,,restaurant,,,,,node,5506691331,POINT (37.5805753 55.746285)
35943,Прогресс,,,bar,,,,,node,5506691334,POINT (37.5054842 55.806215)
35947,Healthy Beat,,,cafe,,,,,node,5506691330,POINT (37.6061878 55.7549694)
35948,Scrocchiarella,,,cafe,,,,,node,5506691329,POINT (37.6007643 55.7551913)
35968,Не.Спать,,,cafe,,,,,node,5505347222,POINT (37.1869934 55.9644195)
35969,Кафе-бар,,,cafe,,,,,node,5503768777,POINT (37.1419078 55.6005311)
35976,,,,bar,,,,,node,5504585370,POINT (37.8151723 55.7523347)
35978,Chainaya. Tea & Cocktails,,,bar,,,,,node,5502941684,POINT (37.5852625 55.7759176)
35983,Мой Ашан,,,cafe,,,,,node,5502417329,POINT (37.6139682 55.7578963)
35986,Такеши,,,cafe,,,,,node,5506430015,POINT (37.5841749 55.807044)
35988,,,,ice_cream,,,,,node,5503249428,POINT (37.7418121 55.6140967)
36022,,,,ice_cream,,,,,node,5503269823,POINT (37.7415083 55.6141758)
36044,,,,fast_food,,,,,node,5500209922,POINT (37.6571305 55.7771464)
36047,,,,ice_cream,,,,,node,5501689221,POINT (37.747142 55.6144054)
36060,,,,fast_food,,,,,node,5499182410,POINT (37.6061325 55.6494905)
36062,Луна,,,cafe,,,,,node,5499061662,POINT (37.5180915 55.8412711)
36066,Джон Джоли Песто,,,cafe,,,,,node,5499769922,POINT (37.6403833 55.7333241)
36069,Бургер Кинг,,,fast_food,,,,,node,5500209786,POINT (37.8164182 55.7520023)
36081,Чайхона Востока,,,cafe,,,,,node,5497225933,POINT (37.7593569 55.7005713)
36084,Шаурма,,,fast_food,,,,,node,5496939621,POINT (37.7559716 55.6080092)
36094,,,,fast_food,,,,,node,5500220621,POINT (37.6566083 55.7770675)
36097,Шоколадница,,,cafe,,,,,node,5496578118,POINT (37.5464704 55.8636603)
36101,,,,ice_cream,,,,,node,5496880125,POINT (37.7552269 55.6076553)
36105,Черника,,,bar,,,,,node,5496611351,POINT (37.5435233 55.8652224)
36166,Nabat Palace,,,restaurant,,,,,node,5491621121,POINT (37.7449417 55.6049185)
36180,Мастерская кофе «Дядька»,,,cafe,,,,,node,5488501826,POINT (37.7054614 55.7871448)
36218,Клуб Высоцкий,,,restaurant,,,,,node,5485828821,POINT (37.6515506 55.7446825)
36225,,,,fast_food,,,,,node,5486431325,POINT (37.7423515 55.6232895)
36239,Prime,,,cafe,,,,,node,5485415022,POINT (37.5683353 55.7343018)
36248,KFC,,,fast_food,,,,,node,5491498779,POINT (37.7155597 55.7508977)
36250,,,,fast_food,,,,,node,5481463440,POINT (37.7741115 55.7206403)
36251,"Шаурма, куры-гриль",,,fast_food,,,,,node,5482741512,POINT (37.114595 55.5960316)
36256,Вкусно,,,cafe,,,,,node,5481540121,POINT (37.59657 55.8985998)
36266,Вьет Вок,,,cafe,,,,,node,5479026632,POINT (37.505517 55.806281)
36271,Easy Soup,,,fast_food,,,,,node,5481445905,POINT (37.5850023 55.8069799)
36272,Casa Leone,,,restaurant,,,,,node,5482167830,POINT (37.6323646 55.7566384)
36279,MyYummy,,,cafe,,,,,node,5479988705,POINT (37.6963577 55.7168967)
36303,Сушиwok,,,fast_food,,,,,node,5478395873,POINT (37.6749931 55.7102476)
36307,Ветераны фалафеля,,,fast_food,,,,,node,5478493211,POINT (37.5833407 55.8069649)
36308,Шаурма,,,fast_food,,,,,node,5476432539,POINT (37.7439353 55.6131668)
36312,I-chef,,,cafe,,,,,node,5478395870,POINT (37.6745854 55.7103867)
36324,Кофеоно,,,cafe,,,,,node,5478395868,POINT (37.6741187 55.7102628)
36326,,,,cafe,,,,,node,5476435956,POINT (37.7431039 55.6131734)
36334,Studiofood,,,cafe,,,,,node,5478493213,POINT (37.5836123 55.8071356)
36338,Каурисмяки,,,bar,,,,,node,5473052043,POINT (37.6453064 55.7586362)
36348,Океан,,,cafe,,,,,node,5474941222,POINT (37.6359602 55.8073007)
36350,Pizza express,,,cafe,,,,,node,5471714836,POINT (37.117839 55.5893994)
36367,Uhvat,,,restaurant,,,,,node,5473052039,POINT (37.5619984 55.7561089)
36376,бильярдный клуб ФОРА,,,bar,,,,,node,5471881623,POINT (37.7825045 55.8063426)
36377,"Чайхона ""Регистан""",,,cafe,,,,,node,5471714846,POINT (37.1176788 55.5897182)
36382,Мартини,,,cafe,,,,,node,5472940757,POINT (37.6694811 55.6220209)
36383,Surf Coffee,,,cafe,,,,,node,5472868921,POINT (37.6375008 55.7539901)
36406,Вареничная №1,,,restaurant,,,,,node,5473052037,POINT (37.6212028 55.757336)
36427,OneBucksCoffee,,,fast_food,,,,,node,5468908580,POINT (37.6371431 55.7659334)
36433,Пироговая Рогова,,,cafe,,,,,node,5466976121,POINT (37.4731817 55.8030252)
36475,Шаурмания,,,cafe,,,,,node,5460731524,POINT (37.6556372 55.7741275)
36488,,,,cafe,,,,,node,5467440412,POINT (37.7390983 55.7567759)
36495,Фергана,,,cafe,,,,,node,5462893821,POINT (37.7665719 55.7030376)
36500,Roy Castle,,,pub,,,,,node,5459348921,POINT (37.6139371 55.7875673)
36530,Росбанк,,,pub,,,,,node,5450683722,POINT (37.7183078 55.6059864)
36552,,,,fast_food,,,,,node,5450968491,POINT (37.7214302 55.6120375)
36573,Два кренделя,,,cafe,,,,,node,5449017857,POINT (37.5374538 55.7964738)
36576,,,,cafe,,,,,node,5448137021,POINT (37.632586 55.738949)
36585,Dizengof99,,,cafe,,,,,node,5448078612,POINT (37.6467414 55.7572553)
36586,Бомбей экспресс,,,cafe,,,,,node,5448078611,POINT (37.5675505 55.7276146)
36594,Ели Сацебели,,,cafe,,,,,node,5445012839,POINT (37.5077097 55.7554386)
36604,Фрунзе,,,bar,,,,,node,5445215903,POINT (37.6368481 55.8882462)
36613,Перелетный кабак,,,bar,,,,,node,5443195337,POINT (37.593684 55.7402886)
36619,Эль Кафе,,,cafe,,,,,node,5443944457,POINT (37.6501559 55.7565119)
36628,Кинобуфет,,,cafe,,,,,node,5441096068,POINT (37.6168314 55.8395144)
36643,SkuratovCoffee,,,cafe,,,,,node,5440553779,POINT (37.6249512 55.7316834)
36646,Пирожки,,,fast_food,,,,,node,5440456421,POINT (37.4962192 55.6779218)
36664,BestBeerCraft,,,pub,,,,,node,5443195340,POINT (37.5855495 55.7984044)
36693,Royal Appart,,,bar,,,,,node,5433346442,POINT (37.5841776 55.7519399)
36705,Зам Зам,,,cafe,,,,,node,5424827021,POINT (37.6128826 55.7810274)
36706,"Шаурма, выпечка",,,fast_food,,,,,node,5424211746,POINT (37.1100442 55.5837354)
36717,Свежъ,,,fast_food,,,,,node,5425991221,POINT (37.525196 55.7422772)
36719,"Хинкальная ""Айва""",,,cafe,,,,,node,5422941637,POINT (37.4883328 55.839974)
36727,Нэко,,,bar,,,,,node,5422226539,POINT (37.60738 55.7673073)
36728,Robert Burns,,,pub,,,,,node,5422226538,POINT (37.5973566 55.7669595)
36739,,,,cafe,,,,,node,5424870802,POINT (37.1172463 55.5876317)
36740,антикафе «Релаунж»,,,cafe,,,,,node,5426869821,POINT (37.59828 55.6044542)
36742,,,,cafe,,,,,node,5424211699,POINT (37.1091077 55.5838534)
36745,,,,fast_food,,,,,node,5422941184,POINT (37.5204349 55.8210629)
36763,Спектр,,,fast_food,,,,,node,5418889456,POINT (37.5618926 55.7226687)
36770,Маркет,,,fast_food,,,,,node,5419831666,POINT (37.5689304 55.839752)
36774,KFC,,,fast_food,,,,,node,5420205601,POINT (37.4981886 55.8205528)
36777,Чайхона for you,,,restaurant,,,,,node,5418615761,POINT (37.6333223 55.7618953)
36787,Бургер Кинг,,,fast_food,,,,,node,5418273594,POINT (37.4923897 55.7932975)
36796,Одесса-мама,,,restaurant,,,,,node,5418273591,POINT (37.6098248 55.7230067)
36806,Закон Бернулли,,,restaurant,,,,,node,5417133373,POINT (37.7633094 55.7062339)
36810,Кафе-Пекарня,,,fast_food,,,,,node,5419822004,POINT (37.5687951 55.8398126)
36812,,,,fast_food,,,,,node,5416334424,POINT (37.5983798 55.7527128)
36816,Burger Club,,,fast_food,,,,,node,5417466176,POINT (37.6049521 55.8832433)
36840,Успех,,,bar,,,,,node,5412548314,POINT (37.6707016 55.7744836)
36845,Свобода,,,pub,,,,,node,5411757455,POINT (37.5830618 55.8068888)
36851,Urbanist,,,fast_food,,,,,node,5410465621,POINT (37.5899698 55.804539)
36854,Мистер Картошка,,,fast_food,,,,,node,5412755022,POINT (37.6578796 55.7409289)
36859,Шоколадница,,,cafe,,,,,node,5410538683,POINT (37.6543436 55.7095775)
36871,Ком-Бле,,,cafe,,,,,node,5409660852,POINT (37.525432 55.8048871)
36878,Wow!Кофе,,,fast_food,,,,,node,5407631421,POINT (37.5886153 55.7942619)
36880,Чайхана Крёкшино,,,cafe,,,,,node,5407570538,POINT (37.1076408 55.5939348)
36884,,,,cafe,,,,,node,5407481649,POINT (37.51003 55.8361774)
36895,Сказка Востока 1001 ночь,,,restaurant,,,,,node,5408431378,POINT (37.6420194 55.7681722)
36912,Flat White,,,cafe,,,,,node,5410324006,POINT (37.648218 55.7625683)
36921,Суши Wok,,,fast_food,,convenience,,,node,5407467039,POINT (37.4891344 55.8390641)
36940,Вокруг света,,,food_court,,,,,node,5403382938,POINT (37.624574 55.7580961)
36941,Марс,,,cafe,,,,,node,5403382937,POINT (37.6269025 55.7689316)
36952,Коктейльная,,,bar,,,,,node,5403382383,POINT (37.6155996 55.7638404)
36972,Prime,,,cafe,,,,,node,5398915512,POINT (37.6389509 55.7656599)
36976,"Шаурма, выпечка",,,fast_food,,,,,node,5398375243,POINT (37.1147835 55.5955152)
37012,Мирофбар,,,bar,,,,,node,5398915516,POINT (37.6396416 55.7652951)
37023,Столовая СМ-Энерго,,,fast_food,,,,,node,5392764322,POINT (37.6911329 55.7695916)
37034,Ibsen,,,bar,,,,,node,5389562034,POINT (37.5858083 55.7375429)
37035,Cabeen №1,,,cafe,,,,,node,5396677522,POINT (37.5885844 55.794721)
37037,,,,cafe,,,,,node,5386883710,POINT (37.1117882 55.5792173)
37055,Додо пицца,,,fast_food,,,,,node,5382891254,POINT (37.5326996 55.6399485)
37081,Альтер Эго,,,restaurant,,,,,node,5382890427,POINT (37.5052621 55.6223738)
37087,Crabber,,,restaurant,,,,,node,5389562033,POINT (37.6095539 55.7418462)
37091,Токио Бэй,,,restaurant,,,,,node,5382888464,POINT (37.5093285 55.6190487)
37111,Why not,,,restaurant,,,,,node,5382888428,POINT (37.4957011 55.6780148)
37112,ПиццаБургер,,,fast_food,,,,,node,5382888427,POINT (37.4958393 55.6757456)
37114,,,,ice_cream,,,,,node,5382888525,POINT (37.5130011 55.6396806)
37117,Бургер кинг,,,fast_food,,,,,node,5382888436,POINT (37.526337 55.6435977)
37118,Мэри,,,restaurant,,,,,node,5382890231,POINT (37.5061121 55.6228587)
37123,,,,fast_food,,,,,node,5382888456,POINT (37.481512 55.6617859)
37140,,,,ice_cream,,,,,node,5382888434,POINT (37.5215409 55.6448426)
37144,,,,fast_food,,,,,node,5382699858,POINT (37.5138378 55.8032504)
37146,,,,cafe,,,,,node,5382699851,POINT (37.5137588 55.8032103)
37149,Ингрэгори,,,restaurant,,,,,node,5382881836,POINT (37.505734 55.6221639)
37154,Кулинарная лавка братьев Караваевых,,,cafe,,,,,node,5382471526,POINT (37.5004705 55.6977062)
37166,Чинар,,,cafe,,,,,node,5382888325,POINT (37.4955938 55.6779286)
37167,Vice Burgers,,,cafe,,,,,node,5382619021,POINT (37.5906138 55.8046536)
37168,Шоколадница,,,cafe,,,,,node,5382888341,POINT (37.6639063 55.7317799)
37180,Trattoria Stefano,,,restaurant,,,,,node,5380718886,POINT (37.7023229 55.8165623)
37182,Domino's Pizza,,,fast_food,,,,,node,5382888224,POINT (37.5438731 55.6609031)
37189,Я люблю суши,,,fast_food,,,,,node,5378318551,POINT (37.5282308 55.8084271)
37194,Nha Pho,,,fast_food,,,,,node,5382699857,POINT (37.5174519 55.8049444)
37195,Большевик,,,cafe,,,,,node,5378917423,POINT (37.5728056 55.7815383)
37196,Svoё cafe,,,cafe,,,,,node,5380944326,POINT (37.6999993 55.7766056)
37207,Прайм,,,cafe,,,,,node,5377971034,POINT (37.5131903 55.806033)
37209,Маркет бургер бар,,,cafe,,,,,node,5382630621,POINT (37.585301 55.8050736)
37216,ShushiClub,,,restaurant,,,,,node,5380321126,POINT (37.3640548 55.6024433)
37224,ПроПиво,,,bar,,,,,node,5378485505,POINT (37.510782 55.8052164)
37241,Ларионов,,,restaurant,,,,,node,5382888332,POINT (37.5443414 55.6613572)
37244,,,,fast_food,,,,,node,5378214840,POINT (37.4396266 55.8281676)
37251,Буфет,,,restaurant,,,,,node,5372942865,POINT (37.6679859 55.7457408)
37261,Dомино'c Пицца,,,fast_food,,,,,node,5371201488,POINT (37.7160749 55.8048613)
37264,Vibe,,,bar,,,,,node,5372942866,POINT (37.6678866 55.7455241)
37275,Nord Coffee,,,cafe,,,,,node,5370694751,POINT (37.592601 55.7726092)
37276,Джаганнат,,,restaurant,,,,,node,5370578754,POINT (37.4089484 55.7569298)
37277,Vani,,,restaurant,,,,,node,5370694746,POINT (37.6480416 55.7708247)
37280,Прана,,,cafe,,,,,node,5370510062,POINT (37.5808588 55.7652391)
37281,La prima pizzeria Margarita,,,cafe,,,,,node,5370460536,POINT (37.6326974 55.7868802)
37283,Джаганнат,,,restaurant,,,,,node,5370583718,POINT (37.6679027 55.7292923)
37286,Мох,,,fast_food,,,,,node,5369060077,POINT (37.6201587 55.7121186)
37290,Сурья,,,restaurant,,,,,node,5370422798,POINT (37.5439756 55.7902612)
37298,Тбилисские новости,,,cafe,,,,,node,5370694747,POINT (37.5991148 55.7822326)
37314,VegaBowlz,,,restaurant,,,,,node,5368871241,POINT (37.5857452 55.7521135)
37315,iSoul Зелень,,,cafe,,,,,node,5366016487,POINT (37.6587363 55.7459906)
37318,Upside Down Cake,,,cafe,,,,,node,5367816721,POINT (37.5397118 55.7488509)
37321,Горячая Сковородка,,,restaurant,,,,,node,5366771104,POINT (37.6696256 55.6711471)
37322,Star Grill,,,restaurant,,,,,node,5366771103,POINT (37.6698973 55.6711278)
37332,SML,,,cafe,,,,,node,5369036724,POINT (37.5904528 55.7652125)
37352,,,,food_court,,,,,node,5366216842,POINT (37.6578538 55.7737602)
37353,Шаурма,,,cafe,,,,,node,5359287922,POINT (37.7325489 55.7193964)
37359,Домино’c Пицца,,,fast_food,,,,,node,5359287926,POINT (37.4761953 55.7351408)
37360,"Хинкальная ""Старый Баку""",,,restaurant,,,,,node,5359287924,POINT (37.7320228 55.7193759)
37372,Пивной бар,,,bar,,,,,node,5359284824,POINT (37.7352102 55.710738)
37378,Loft Coffee,,,cafe,,,,,node,5357198339,POINT (37.4911209 55.8433095)
37379,Hayat,,,cafe,,,,,node,5357198337,POINT (37.494396 55.8426109)
37404,Додо Пицца,,,fast_food,,,,,node,5355788821,POINT (37.7617336 55.6555783)
37419,,,,fast_food,,,,,node,5355173573,POINT (37.7422993 55.6064695)
37420,"Павлин-Мавлин, чайхана",,,restaurant,,,,,node,5357046582,POINT (37.5312632 55.8315071)
37432,Пивотека,,,bar,,,,,node,5354323522,POINT (37.4863811 55.7372871)
37464,Shahi Swad,,,restaurant,,,,,node,5352724321,POINT (37.6779654 55.7832633)
37468,SteakBurg,,,cafe,,,,,node,5352571825,POINT (37.4782188 55.8638636)
37469,lamb cook grill house,,,restaurant,,,,,node,5352377521,POINT (37.5921684 55.7310319)
37499,,,,fast_food,,,,,node,5350965885,POINT (37.6542369 55.6649496)
37503,Антонио,,,restaurant,,,,,node,5350810838,POINT (37.5068428 55.799352)
37511,Мама Гочи,,,restaurant,,,,,node,5349387512,POINT (37.6157887 55.7597636)
37528,Купеческий дом,,,cafe,,,,,node,5349310462,POINT (37.6599567 55.7475871)
37531,Клюква,,,bar,,,,,node,5349387513,POINT (37.607671 55.7674997)
37554,Магадан,,,restaurant,,,,,node,5349212476,POINT (37.5591552 55.7504697)
37587,Траза,,,bar,,,,,node,5343774509,POINT (37.6658803 55.7514735)
37595,История,,,cafe,,,,,node,5343774525,POINT (37.6646894 55.7524487)
37603,Центральный рынок,,,food_court,,,,,node,5342805721,POINT (37.6242964 55.7667596)
37605,Wow!кофе,,,fast_food,,,,,node,5343550343,POINT (37.5808208 55.7765308)
37621,,,,ice_cream,,,,,node,5343206324,POINT (37.6202627 55.6530629)
37641,Шаурма,,,fast_food,,,,,node,5340735536,POINT (37.4911718 55.8587813)
37653,Black sugar,,,cafe,,,,,node,5341152558,POINT (37.5030553 55.8611093)
37659,Шаурма,,,fast_food,,,,,node,5340711341,POINT (37.5014938 55.8538961)
37664,Burger Club,,,fast_food,,,,,node,5341101041,POINT (37.4928711 55.8672626)
37677,Шмели,,,pub,,,,,node,5340735535,POINT (37.4912363 55.8586938)
37689,,,,cafe,,,,,node,5340586581,POINT (37.7428585 55.6934962)
37690,Моремясо,,,restaurant,,,,,node,5339377921,POINT (37.5389153 55.7506821)
37758,Софра,,,cafe,,,,,node,5337910624,POINT (37.632291 55.7572484)
37802,Pioppo Albero,,,restaurant,,,,,node,5336808824,POINT (37.4144749 55.805417)
37808,Медведи,,,bar,,,,,node,5337137427,POINT (37.7535185 55.7942857)
37821,Рыба моя,,,restaurant,,,,,node,5335126645,POINT (37.5872782 55.7744716)
37829,Burger&Pizzetta,,,restaurant,,,,,node,5335838827,POINT (37.6053938 55.756733)
37860,Хмельная долина,,,bar,,alcohol,,,node,5332885515,POINT (37.667692 55.622569)
37862,Пицца Гирос,,,fast_food,,,,,node,5332153544,POINT (37.5142349 55.658981)
37875,Ку-ка,,,cafe,,convenience,,,node,5332087120,POINT (37.5936659 55.7417187)
37878,Bloom-n-brew,,,cafe,,,,,node,5331748225,POINT (37.6734271 55.7745796)
37993,Cassette,,,cafe,,,,,node,5330983121,POINT (37.6152527 55.7045961)
38000,Баурсак,,,cafe,,,,,node,5328362222,POINT (37.6542535 55.765889)
38020,Subway,,,fast_food,,,,,node,5326269775,POINT (37.5817397 55.7765224)
38033,Jeffrey's Coffee,,,cafe,,,,,node,5327271921,POINT (37.6828736 55.7713523)
38090,Кофик,,,cafe,,,,,node,5324523423,POINT (37.6792045 55.7630382)
38137,Старбакс,,,cafe,,,,,node,5323373341,POINT (37.542661 55.7915348)
38141,,,,fast_food,,,,,node,5321973124,POINT (37.6718707 55.6700653)
38153,Pizza Paolo,,,fast_food,,,,,node,5322312567,POINT (37.5735265 55.8079786)
38159,Тройка,,,cafe,,,,,node,5321973123,POINT (37.6718142 55.67061)
38177,Эфтелия,,,restaurant,,,,,node,5320144990,POINT (37.5830403 55.7439827)
38180,Кулинарный квартал,,,cafe,,,,,node,5319273845,POINT (37.5414324 55.8062081)
38217,,,,ice_cream,,,,,node,5318412621,POINT (37.7431574 55.6546044)
38226,,,,fast_food,,,,,node,5317087218,POINT (37.5526106 55.7907997)
38231,Шаурма Gourmet,,,fast_food,,,,,node,5316830476,POINT (37.5352521 55.7997075)
38241,,,,fast_food,,,,,node,5316503435,POINT (37.5365004 55.7991408)
38253,Crema,,,cafe,,,,,node,5316830477,POINT (37.5352958 55.7996899)
38264,Колбасофф,,,restaurant,,,,,node,5314152622,POINT (37.2101494 56.0024322)
38269,Secret Place,,,cafe,,,,,node,5313870046,POINT (37.5923261 55.7479872)
38307,,,,cafe,,,,,node,5311003701,POINT (37.6103454 55.6698998)
38333,Courvoisier,,,restaurant,,,,,node,5307910621,POINT (37.6303258 55.7727301)
38352,Insider,,,bar,,,,,node,5310266748,POINT (37.6479692 55.7707715)
38401,Шашлыки 24 часа,,,cafe,,,,,node,5304171061,POINT (37.2678523 55.324346)
38414,Кафе-бар,,,cafe,,,,,node,5302317013,POINT (37.6646889 55.7308912)
38416,Pizza Hut,,,fast_food,,,,,node,5302383707,POINT (37.6050837 55.656985)
