,Name,global_id,TypeObject,AdmArea,District,Address,SeatsCount,Longitude_WGS84,Latitude_WGS84,geoData
8195,Иль Патио,637548238,ресторан,Южный административный округ,район Чертаново Центральное,"город Москва, Кировоградская улица, дом 13А",152,37.6062274768495,55.613472764891135,"{type=Point, coordinates=[37.6062274768495, 55.613472764891135]}"
8197,BAZAR,637548241,ресторан,Южный административный округ,район Чертаново Центральное,"город Москва, Кировоградская улица, дом 13А",80,37.6062274768495,55.613472764891135,"{type=Point, coordinates=[37.6062274768495, 55.613472764891135]}"
8198,Урюк,637548243,ресторан,Южный административный округ,район Чертаново Центральное,"город Москва, Кировоградская улица, дом 13А",160,37.6062274768495,55.613472764891135,"{type=Point, coordinates=[37.6062274768495, 55.613472764891135]}"
8199,Чайхона №1,637548246,ресторан,Южный административный округ,район Чертаново Центральное,"город Москва, Кировоградская улица, дом 13А",80,37.60625693776748,55.61344816806468,"{type=Point, coordinates=[37.606256937767476, 55.61344816806468]}"
8204,Ресторан «Макдоналдс»,637548286,ресторан,Южный административный округ,район Братеево,"город Москва, улица Борисовские Пруды, дом 26, корпус 2",114,37.757938602015,55.63919308593959,"{type=Point, coordinates=[37.757938602014995, 55.63919308593959]}"
8281,Цех бортового питания,637548443,ресторан,Новомосковский административный округ,поселение Внуковское,"город Москва, 3-я Рейсовая улица, дом 2, строение 2",88,37.2821027181798,55.644695104593204,"{type=Point, coordinates=[37.2821027181798, 55.6446951045932]}"
8297,ХИНКАЛЬНАЯ,637548468,ресторан,Западный административный округ,район Солнцево,"город Москва, Боровское шоссе, дом 6Б",70,37.402044190541496,55.65884484480104,"{type=Point, coordinates=[37.402044190541496, 55.65884484480104]}"
8300,Фантомас,637548477,ресторан,Центральный административный округ,район Якиманка,"город Москва, Болотная набережная, дом 3, строение 2",48,37.60945640451459,55.73997341423786,"{type=Point, coordinates=[37.60945640451459, 55.739973414237866]}"
8301,GIPSY,637548479,ресторан,Центральный административный округ,район Якиманка,"город Москва, Болотная набережная, дом 3, строение 2",150,37.60945640451459,55.73997341423786,"{type=Point, coordinates=[37.60945640451459, 55.739973414237866]}"
8304,Ресторан северная кухня Бёрн,637548487,ресторан,Центральный административный округ,район Замоскворечье,"город Москва, Пятницкая улица, дом 3/4, строение 1",65,37.627063476175614,55.74550604197701,"{type=Point, coordinates=[37.627063476175614, 55.74550604197701]}"
8314,МИ ПЬЯЧЕ,637548508,ресторан,Центральный административный округ,Тверской район,"город Москва, улица Чаянова, дом 22, строение 4",30,37.6114973056587,55.7730084758417,"{type=Point, coordinates=[37.6114973056587, 55.7730084758417]}"
8329,Павлин Мавлин Чайхона №1,637548540,ресторан,Центральный административный округ,Басманный район,"город Москва, Бакунинская улица, дом 73, строение 1",160,37.69228,55.77997076437934,"{type=Point, coordinates=[37.692280000000004, 55.77997076437934]}"
8331,АВРОРА,637548545,ресторан,Центральный административный округ,Тверской район,"город Москва, улица Петровка, дом 11",120,37.6173544806952,55.7630150943861,"{type=Point, coordinates=[37.6173544806952, 55.7630150943861]}"
8332,ПОЛО-КЛАБ,637548547,ресторан,Центральный административный округ,Тверской район,"город Москва, улица Петровка, дом 11",90,37.61733218272289,55.762985999729295,"{type=Point, coordinates=[37.6173321827229, 55.7629859997293]}"
8338,СТАРАЯ БАШНЯ,637548556,ресторан,Центральный административный округ,Тверской район,"город Москва, Театральная площадь, дом 5, строение 1",100,37.620515248235876,55.75679830681766,"{type=Point, coordinates=[37.620515248235876, 55.75679830681766]}"
8344,Вирджинс-клуб,637548570,ресторан,Центральный административный округ,Таганский район,"город Москва, Марксистская улица, дом 34, корпус 10",30,37.66435823464685,55.73377634054186,"{type=Point, coordinates=[37.66435823464685, 55.73377634054186]}"
8347,Бакинский дворик,637548576,ресторан,Центральный административный округ,Красносельский район,"город Москва, Мясницкая улица, дом 41, строение 5",90,37.642151003701244,55.76817016588323,"{type=Point, coordinates=[37.64215100370124, 55.76817016588323]}"
8349,Краб Паб,637548579,ресторан,Центральный административный округ,район Замоскворечье,"город Москва, Космодамианская набережная, дом 52, строение 5",48,37.6435769010766,55.7331090203491,"{type=Point, coordinates=[37.6435769010766, 55.7331090203491]}"
8351,НОЕВ КОВЧЕГ,637548582,ресторан,Центральный административный округ,Басманный район,"город Москва, Малый Ивановский переулок, дом 4, строение 1",100,37.640658281905,55.753646831146,"{type=Point, coordinates=[37.640658281905, 55.753646831146]}"
8352,КИТАЙГОРОДСКАЯ СТЕНА,637548583,ресторан,Центральный административный округ,Тверской район,"город Москва, улица Варварка, дом 14, строение 1",90,37.632359476916896,55.75224225599937,"{type=Point, coordinates=[37.632359476916896, 55.752242255999384]}"
8353,Паскуччи,637548589,ресторан,Центральный административный округ,Тверской район,"город Москва, улица Варварка, дом 14, строение 1",60,37.632359476916896,55.75224225599937,"{type=Point, coordinates=[37.632359476916896, 55.752242255999384]}"
8357,Дориан Грей,637548605,ресторан,Центральный административный округ,район Якиманка,"город Москва, Кадашёвская набережная, дом 6/1/2",60,37.6176923622098,55.7430990493602,"{type=Point, coordinates=[37.6176923622098, 55.7430990493602]}"
8358,Бамбук и кактус,637548606,ресторан,Центральный административный округ,Тверской район,"город Москва, улица Петровка, дом 27",90,37.613617089624,55.7677700220246,"{type=Point, coordinates=[37.613617089624, 55.7677700220246]}"
8359,КЛЕВО,637548608,ресторан,Центральный административный округ,Тверской район,"город Москва, улица Петровка, дом 27",90,37.613721565627,55.767612012534,"{type=Point, coordinates=[37.613721565627, 55.767612012534]}"
8365,Bon App,637548624,ресторан,Центральный административный округ,Тверской район,"город Москва, Никольская улица, дом 25",70,37.624831079261405,55.759095208218326,"{type=Point, coordinates=[37.6248310792614, 55.759095208218326]}"
8366,Долма,637548625,ресторан,Центральный административный округ,Красносельский район,"город Москва, улица Сретенка, дом 12",120,37.63215269775338,55.76782840817993,"{type=Point, coordinates=[37.632152697753384, 55.76782840817993]}"
8367,Tutta la Vita,637548627,ресторан,Центральный административный округ,район Якиманка,"город Москва, улица Большая Ордынка, дом 20, строение 7",150,37.624627727071456,55.74108110053481,"{type=Point, coordinates=[37.624627727071456, 55.74108110053481]}"
8368,Папа Джонс,637548628,ресторан,Центральный административный округ,район Хамовники,"город Москва, Комсомольский проспект, дом 4",60,37.592352544709,55.733229866197505,"{type=Point, coordinates=[37.592352544709, 55.7332298661975]}"
8374,Дружба,637548638,ресторан,Центральный административный округ,Тверской район,"город Москва, Новослободская улица, дом 4",100,37.60172128296934,55.78012903235766,"{type=Point, coordinates=[37.60172128296934, 55.78012903235766]}"
8379,Чайхона,637548647,ресторан,Центральный административный округ,район Хамовники,"город Москва, Большой Саввинский переулок, дом 12, строение 8",100,37.5615313958454,55.7325775996325,"{type=Point, coordinates=[37.5615313958454, 55.7325775996325]}"
8381,На мельнице,637548650,ресторан,Центральный административный округ,Красносельский район,"город Москва, Садовая-Спасская улица, дом 24",86,37.64626950737746,55.769121924882576,"{type=Point, coordinates=[37.64626950737746, 55.76912192488258]}"
8382,Русская трапеза,637548651,ресторан,Центральный административный округ,Мещанский район,"город Москва, улица Сретенка, дом 15",30,37.63168508168192,55.7692177695951,"{type=Point, coordinates=[37.631685081681916, 55.7692177695951]}"
8385,Лига Пап,637548656,ресторан,Центральный административный округ,Красносельский район,"город Москва, улица Большая Лубянка, дом 24/15, строение 1",65,37.63103135883591,55.76531289902954,"{type=Point, coordinates=[37.63103135883591, 55.76531289902954]}"
8386,Турандот,637548657,ресторан,Центральный административный округ,Тверской район,"город Москва, Тверской бульвар, дом 26А",150,37.60505473332844,55.763667012060274,"{type=Point, coordinates=[37.60505473332843, 55.763667012060274]}"
8387,ФАРЕНГЕЙТ,637548659,ресторан,Центральный административный округ,Тверской район,"город Москва, Тверской бульвар, дом 26А",120,37.60505473332844,55.763667012060274,"{type=Point, coordinates=[37.60505473332843, 55.763667012060274]}"
8388,Айхал,637548661,ресторан,Центральный административный округ,район Якиманка,"город Москва, 1-й Казачий переулок, дом 4",40,37.623451501303045,55.73518278155112,"{type=Point, coordinates=[37.623451501303045, 55.735182781551124]}"
8390,Ресторан «Время есть»,637548665,ресторан,Центральный административный округ,Пресненский район,"город Москва, улица Красная Пресня, дом 6/2, строение 1",30,37.574678758133004,55.76144683064864,"{type=Point, coordinates=[37.574678758133004, 55.76144683064864]}"
8395,Доможилов,637548673,ресторан,Центральный административный округ,Басманный район,"город Москва, Нижняя Сыромятническая улица, дом 10, строение 10",100,37.670548819167,55.752692866462795,"{type=Point, coordinates=[37.670548819167, 55.7526928664628]}"
8400,Китайская грамота бар и еда,637548682,ресторан,Центральный административный округ,Мещанский район,"город Москва, улица Сретенка, дом 1",80,37.6306617107224,55.7666625595829,"{type=Point, coordinates=[37.6306617107224, 55.7666625595829]}"
8407,Вильям Басс,637548694,ресторан,Центральный административный округ,район Якиманка,"город Москва, улица Малая Якиманка, дом 9",151,37.6159712301316,55.740041572053194,"{type=Point, coordinates=[37.6159712301316, 55.7400415720532]}"
8411,"Дорогая, я перезвоню",637548702,ресторан,Центральный административный округ,район Замоскворечье,"город Москва, Пятницкий переулок, дом 2",70,37.62950829017761,55.7433625805544,"{type=Point, coordinates=[37.62950829017762, 55.743362580554404]}"
8414,Коте Азур,637548708,ресторан,Центральный административный округ,Тверской район,"город Москва, Новослободская улица, дом 23",125,37.59804712510855,55.78133532705549,"{type=Point, coordinates=[37.59804712510855, 55.78133532705549]}"
8428,ЯКИТОРИЯ,637548736,ресторан,Центральный административный округ,Тверской район,"город Москва, Новослободская улица, дом 20",160,37.5987538973221,55.7821661188491,"{type=Point, coordinates=[37.5987538973221, 55.7821661188491]}"
8432,Ароматная река,637548747,ресторан,Центральный административный округ,Басманный район,"город Москва, набережная Академика Туполева, дом 15, корпус 2",180,37.68108733778788,55.7621060255976,"{type=Point, coordinates=[37.68108733778788, 55.7621060255976]}"
8437,Lambic,637548759,ресторан,Центральный административный округ,Мещанский район,"город Москва, проспект Мира, дом 26, строение 7",80,37.63576025072457,55.77727010729095,"{type=Point, coordinates=[37.635760250724566, 55.77727010729095]}"
8439,Ресторан «Тапчан»,637548762,ресторан,Северный административный округ,Хорошёвский район,"город Москва, Звенигородское шоссе, дом 18/20, корпус 1",56,37.5232943490111,55.7683307164992,"{type=Point, coordinates=[37.5232943490111, 55.7683307164992]}"
8445,Парк (при гостинице «Арарат Парк Хаятт»),637548773,ресторан,Центральный административный округ,Мещанский район,"город Москва, Неглинная улица, дом 4",80,37.6213418472782,55.7600423770936,"{type=Point, coordinates=[37.6213418472782, 55.7600423770936]}"
8446,Кафе Арарат (при гостинице «Арарат Парк Хаятт»),637548774,ресторан,Центральный административный округ,Мещанский район,"город Москва, Неглинная улица, дом 4",61,37.6213785635076,55.7600583174624,"{type=Point, coordinates=[37.6213785635076, 55.7600583174624]}"
8454,IL PATIO,637548791,ресторан,Центральный административный округ,Басманный район,"город Москва, улица Земляной Вал, дом 33",145,37.6590153204024,55.7570881554047,"{type=Point, coordinates=[37.6590153204024, 55.7570881554047]}"
8465,Мама-Карло,637548819,ресторан,Центральный административный округ,Басманный район,"город Москва, улица Земляной Вал, дом 33",61,37.658957766485344,55.75722258825554,"{type=Point, coordinates=[37.658957766485344, 55.757222588255544]}"
8494,Eat and talk,637548881,ресторан,Центральный административный округ,район Арбат,"город Москва, улица Воздвиженка, дом 4/7, строение 2",80,37.61024831177888,55.75311486296394,"{type=Point, coordinates=[37.610248311778875, 55.75311486296395]}"
8495,Eat and talk,637548883,ресторан,Центральный административный округ,район Арбат,"город Москва, улица Воздвиженка, дом 4/7, строение 2",10,37.61024831177888,55.75311486296394,"{type=Point, coordinates=[37.610248311778875, 55.75311486296395]}"
8496,Югос,637548884,ресторан,Центральный административный округ,район Якиманка,"город Москва, Донская улица, дом 15",48,37.6080211626124,55.7237247080133,"{type=Point, coordinates=[37.6080211626124, 55.7237247080133]}"
8497,Бургер Кинг,637548886,ресторан,Центральный административный округ,Пресненский район,"город Москва, Садовая-Кудринская улица, дом 3А",100,37.584371,55.760101,"{type=Point, coordinates=[37.584371, 55.760101]}"
8498,Ресторан «Тики Бар»,637548887,ресторан,Центральный административный округ,Пресненский район,"город Москва, Садовая-Кудринская улица, дом 3А",67,37.5845518337318,55.76003417071551,"{type=Point, coordinates=[37.5845518337318, 55.7600341707155]}"
8500,Марчеллис,637548890,ресторан,Центральный административный округ,Тверской район,"город Москва, улица Большая Дмитровка, дом 5/6, строение 4",170,37.61478004213953,55.76022710442535,"{type=Point, coordinates=[37.61478004213953, 55.76022710442535]}"
8506,АРТС ПАЛАС,637548901,ресторан,Центральный административный округ,Тверской район,"город Москва, Успенский переулок, дом 3, строение 4",98,37.60719353889431,55.769263780119694,"{type=Point, coordinates=[37.6071935388943, 55.7692637801197]}"
8513,ТИФЛИССКИЙ ДВОРИК,637548915,ресторан,Центральный административный округ,район Хамовники,"город Москва, улица Остоженка, дом 32, строение 1",100,37.595653049394805,55.739770732903004,"{type=Point, coordinates=[37.5956530493948, 55.739770732903]}"
8517,Прайм,637548921,ресторан,Центральный административный округ,Тверской район,"город Москва, 2-я Брестская улица, дом 8",20,37.590715336243385,55.77121519772447,"{type=Point, coordinates=[37.590715336243385, 55.77121519772447]}"
8526,Ресторан «ГАНДАРА»,637548943,ресторан,Центральный административный округ,Пресненский район,"город Москва, Рочдельская улица, дом 15, строение 7",90,37.5599881635733,55.756665552991,"{type=Point, coordinates=[37.5599881635733, 55.756665552991]}"
8532,Food Embassy Юлии Высоцкой,637548958,ресторан,Центральный административный округ,Мещанский район,"город Москва, проспект Мира, дом 26, строение 2",50,37.63629933577717,55.77729790999591,"{type=Point, coordinates=[37.63629933577717, 55.77729790999591]}"
8534,Ресторан «ПАЛАЦЦО ДУКАЛЕ»,637548961,ресторан,Центральный административный округ,Пресненский район,"город Москва, Тверской бульвар, владение 3, сооружение 1",89,37.5979984291328,55.758730230355596,"{type=Point, coordinates=[37.5979984291328, 55.7587302303556]}"
8538,Ресторан «Selfie»,637548970,ресторан,Центральный административный округ,Пресненский район,"город Москва, Новинский бульвар, дом 31",25,37.58304039469215,55.75782165899711,"{type=Point, coordinates=[37.58304039469214, 55.7578216589971]}"
8539,Ресторан «Chicha»,637548979,ресторан,Центральный административный округ,Пресненский район,"город Москва, Новинский бульвар, дом 31",85,37.582619,55.757779,"{type=Point, coordinates=[37.582619, 55.757779]}"
8543,Ресторан «Вареничная №1»,637548986,ресторан,Центральный административный округ,Таганский район,"город Москва, Воронцовская улица, дом 50",98,37.66608764027852,55.73197319970459,"{type=Point, coordinates=[37.66608764027852, 55.73197319970459]}"
8546,Три мудреца,637548992,ресторан,Центральный административный округ,Красносельский район,"город Москва, Спартаковская площадь, дом 1/7, строение 1А",100,37.680706,55.777904,"{type=Point, coordinates=[37.680706, 55.777904]}"
8548,Русские сезоны,637548996,ресторан,Центральный административный округ,Тверской район,"город Москва, Страстной бульвар, дом 8А",95,37.6105297793002,55.7662379487457,"{type=Point, coordinates=[37.6105297793002, 55.7662379487457]}"
8549,Starlite Diner,637548998,ресторан,Центральный административный округ,Тверской район,"город Москва, Страстной бульвар, дом 8А",90,37.610729418062,55.766355037066305,"{type=Point, coordinates=[37.610729418062, 55.7663550370663]}"
8550,Чикаго Прайм,637549000,ресторан,Центральный административный округ,Тверской район,"город Москва, Страстной бульвар, дом 8А",95,37.6106642127494,55.76636361244831,"{type=Point, coordinates=[37.6106642127494, 55.7663636124483]}"
8551,ресторан «Аллегро»,637549001,ресторан,Центральный административный округ,район Замоскворечье,"город Москва, Космодамианская набережная, дом 52, строение 8",120,37.646625857355325,55.733209397510535,"{type=Point, coordinates=[37.646625857355325, 55.733209397510535]}"
8558,Ресторан «Loft Hall»,637549022,ресторан,Центральный административный округ,Пресненский район,"город Москва, 2-я Звенигородская улица, дом 12, строение 18",27,37.555877275634124,55.76224791335829,"{type=Point, coordinates=[37.555877275634124, 55.762247913358294]}"
8560,Питчер ПАБ,637549026,ресторан,Центральный административный округ,район Замоскворечье,"город Москва, Пятницкая улица, дом 82/34, строение 1",38,37.625322463052804,55.73026706432896,"{type=Point, coordinates=[37.62532246305281, 55.730267064328956]}"
8563,KFC,637549036,ресторан,Центральный административный округ,Пресненский район,"город Москва, улица Пресненский Вал, дом 6, строение 2",50,37.564324,55.764557,"{type=Point, coordinates=[37.564324, 55.764557]}"
8579,ПАПА ДЖОЙС,637549093,ресторан,Центральный административный округ,Таганский район,"город Москва, Николоямская улица, дом 26, строение 1А",53,37.65447702275031,55.74699274324449,"{type=Point, coordinates=[37.6544770227503, 55.7469927432445]}"
8580,РЕСТОРАН «ГУБЕРНАТОРСКИЙ»,637549095,ресторан,Центральный административный округ,Тверской район,"город Москва, Вознесенский переулок, дом 22",60,37.60755810306049,55.760748006640604,"{type=Point, coordinates=[37.6075581030605, 55.7607480066406]}"
8581,КАНТИНЕТТА АНТИНОРИ,637549097,ресторан,Центральный административный округ,район Хамовники,"город Москва, Денежный переулок, дом 20",80,37.5867009777383,55.7453837259476,"{type=Point, coordinates=[37.5867009777383, 55.7453837259476]}"
8585,Грабли,637549107,ресторан,Центральный административный округ,район Арбат,"город Москва, улица Арбат, дом 1",100,37.59927481075433,55.75178359427824,"{type=Point, coordinates=[37.59927481075433, 55.75178359427823]}"
8595,Ресторан «Фьюжн Плаза»,637549126,ресторан,Центральный административный округ,Пресненский район,"город Москва, Краснопресненская набережная, дом 10, строение 4",99,37.5659963117674,55.755204519792706,"{type=Point, coordinates=[37.5659963117674, 55.7552045197927]}"
8597,Ичибан Боши,637549133,ресторан,Центральный административный округ,Пресненский район,"город Москва, улица Красная Пресня, дом 22",110,37.5705936180185,55.7620352816416,"{type=Point, coordinates=[37.5705936180185, 55.7620352816416]}"
8603,Ресторан «МАРТА МАРИО»,637549145,ресторан,Центральный административный округ,Пресненский район,"город Москва, улица Климашкина, дом 17",100,37.56810989247071,55.767600425747105,"{type=Point, coordinates=[37.5681098924707, 55.7676004257471]}"
8605,Цубаки,637549151,ресторан,Центральный административный округ,Тверской район,"город Москва, Новолесная улица, дом 2",98,37.59203603540129,55.7817124748344,"{type=Point, coordinates=[37.5920360354013, 55.7817124748344]}"
8614,ЗАРУБЕЖЬЕ,637549169,ресторан,Центральный административный округ,Таганский район,"город Москва, Нижняя Радищевская улица, дом 2, строение 2",100,37.65176262722711,55.7429949142306,"{type=Point, coordinates=[37.6517626272271, 55.7429949142306]}"
8615,Ресторан «Тандыр»,637549170,ресторан,Центральный административный округ,Пресненский район,"город Москва, Краснопресненская набережная, дом 14А",60,37.5467433987926,55.7499274445966,"{type=Point, coordinates=[37.5467433987926, 55.7499274445966]}"
8618,Прайм стар,637549184,ресторан,Центральный административный округ,район Замоскворечье,"город Москва, Большой Овчинниковский переулок, дом 16",40,37.630130285881194,55.74447695497719,"{type=Point, coordinates=[37.63013028588119, 55.74447695497719]}"
8625,Ресторан «Варка»,637549200,ресторан,Центральный административный округ,Пресненский район,"город Москва, Рочдельская улица, дом 15, строение 30",150,37.56145423293466,55.75591221305386,"{type=Point, coordinates=[37.56145423293466, 55.75591221305387]}"
8626,Ресторан «Дружба»,637549203,ресторан,Центральный административный округ,Пресненский район,"город Москва, Рочдельская улица, дом 15, строение 30",48,37.56145423293466,55.75591221305386,"{type=Point, coordinates=[37.56145423293466, 55.75591221305387]}"
8627,Ресторан «Snatch»,637549204,ресторан,Центральный административный округ,Пресненский район,"город Москва, Рочдельская улица, дом 15, строение 30",21,37.56145423293466,55.75591221305386,"{type=Point, coordinates=[37.56145423293466, 55.75591221305387]}"
8631,ресторан Тверской,637549212,ресторан,Центральный административный округ,Тверской район,"город Москва, Лесная улица, дом 15",80,37.589471738153996,55.779367063154304,"{type=Point, coordinates=[37.589471738154, 55.7793670631543]}"
8634,Жизнь Пи,637549219,ресторан,Центральный административный округ,район Хамовники,"город Москва, Большой Саввинский переулок, дом 12, строение 6",180,37.562739,55.732286,"{type=Point, coordinates=[37.562739, 55.732286]}"
8637,Ресторан Акапелла,637549225,ресторан,Центральный административный округ,район Замоскворечье,"город Москва, Космодамианская набережная, дом 52, строение 6",120,37.64433127745288,55.733275228567415,"{type=Point, coordinates=[37.64433127745288, 55.73327522856741]}"
8638,Ресторан «Япоша»,637549226,ресторан,Центральный административный округ,Пресненский район,"город Москва, Садовая-Кудринская улица, дом 32, строение 1",39,37.590912221402554,55.76540255308012,"{type=Point, coordinates=[37.59091222140255, 55.76540255308012]}"
8639,Арт клуб на Плющихе,637549228,ресторан,Центральный административный округ,район Хамовники,"город Москва, улица Плющиха, дом 64, строение 6",80,37.573950601312305,55.73561878209831,"{type=Point, coordinates=[37.5739506013123, 55.7356187820983]}"
8640,Столовая,637549229,ресторан,Центральный административный округ,район Замоскворечье,"город Москва, улица Балчуг, дом 7",150,37.62662598430733,55.74680503078263,"{type=Point, coordinates=[37.62662598430734, 55.746805030782625]}"
8641,Шишас бар,637549233,ресторан,Центральный административный округ,район Арбат,"город Москва, улица Новый Арбат, дом 36, строение 3",60,37.57584321058898,55.7531617903924,"{type=Point, coordinates=[37.57584321058898, 55.7531617903924]}"
8642,15 Kitchen+bar,637549234,ресторан,Центральный административный округ,район Хамовники,"город Москва, Пожарский переулок, дом 15",30,37.600687774068135,55.74173277825143,"{type=Point, coordinates=[37.600687774068135, 55.741732778251425]}"
8643,Ресторан КФС,637549236,ресторан,Центральный административный округ,район Замоскворечье,"город Москва, Павелецкая площадь, дом 1А, строение 1",60,37.639532132605964,55.729743511204966,"{type=Point, coordinates=[37.63953213260597, 55.72974351120497]}"
8648,M Cafe Хинкальная,637549246,ресторан,Центральный административный округ,район Хамовники,"город Москва, Большой Саввинский переулок, дом 12, строение 10А",150,37.5609687280171,55.73245344262751,"{type=Point, coordinates=[37.5609687280171, 55.7324534426275]}"
8651,Ресторан (при гостинице «Марриот Сущёвский»),637549251,ресторан,Центральный административный округ,Мещанский район,"город Москва, улица Сущёвский Вал, дом 74",130,37.63280477390911,55.7913580325703,"{type=Point, coordinates=[37.6328047739091, 55.7913580325703]}"
8654,Ресторан Карлсон,637549258,ресторан,Центральный административный округ,район Замоскворечье,"город Москва, Овчинниковская набережная, дом 20, строение 1",100,37.635011788641386,55.743957049921846,"{type=Point, coordinates=[37.635011788641386, 55.743957049921846]}"
8657,Южане,637549262,ресторан,Центральный административный округ,Красносельский район,"город Москва, проспект Академика Сахарова, дом 10",180,37.641974293467136,55.76871378338474,"{type=Point, coordinates=[37.641974293467136, 55.76871378338475]}"
8664,Уайт Харт Паб,637549279,ресторан,Центральный административный округ,Мещанский район,"город Москва, Неглинная улица, дом 10",120,37.62114282658994,55.76206070110841,"{type=Point, coordinates=[37.62114282658994, 55.76206070110841]}"
8668,Корчма Тарас Бульба,637549285,ресторан,Центральный административный округ,Тверской район,"город Москва, Моховая улица, дом 8, строение 1",86,37.61014848735511,55.75064329645857,"{type=Point, coordinates=[37.61014848735511, 55.75064329645857]}"
8670,Q2 LOUNGE,637549290,ресторан,Центральный административный округ,Тверской район,"город Москва, Тверская улица, дом 3",60,37.6131165248234,55.7574131336283,"{type=Point, coordinates=[37.6131165248234, 55.7574131336283]}"
8671,Бар - ресторан Новиков,637549292,ресторан,Центральный административный округ,Тверской район,"город Москва, Тверская улица, дом 3",62,37.613540164545206,55.7571491350341,"{type=Point, coordinates=[37.6135401645452, 55.7571491350341]}"
8684,Ресторан «ЭКСПОМИЛ»,637549317,ресторан,Центральный административный округ,Пресненский район,"город Москва, Краснопресненская набережная, дом 14, сооружение 1",45,37.5446888433526,55.751871713621505,"{type=Point, coordinates=[37.5446888433526, 55.7518717136215]}"
8685,Дорогая я перезвоню,637549320,ресторан,Центральный административный округ,Басманный район,"город Москва, Большой Спасоглинищевский переулок, дом 9, строение 1",50,37.636710070236,55.7545102094481,"{type=Point, coordinates=[37.636710070236, 55.7545102094481]}"
8686,Пицца Экспресс,637549321,ресторан,Центральный административный округ,район Хамовники,"город Москва, улица Знаменка, дом 7, строение 3",157,37.607363872558004,55.7490741468183,"{type=Point, coordinates=[37.607363872558, 55.7490741468183]}"
8688,Ресторан «Zotman Pizza Pie»,637549325,ресторан,Центральный административный округ,Пресненский район,"город Москва, Большая Никитская улица, дом 23/14/9",45,37.599082,55.757306,"{type=Point, coordinates=[37.599082, 55.757306]}"
8692,Александровский зал,637549337,ресторан,Центральный административный округ,район Якиманка,"город Москва, Ленинский проспект, дом 2, сооружение 1",80,37.611128198932,55.7295587053817,"{type=Point, coordinates=[37.611128198932, 55.7295587053817]}"
8696,Пепе Неро,637549344,ресторан,Центральный административный округ,район Якиманка,"город Москва, Кадашёвская набережная, дом 26",70,37.62225985415356,55.74476670006544,"{type=Point, coordinates=[37.622259854153555, 55.74476670006544]}"
8700,Ресторан « ЛА Маре»,637549351,ресторан,Центральный административный округ,Пресненский район,"город Москва, Малая Грузинская улица, дом 23, строение 1",187,37.571825139347965,55.766037980309136,"{type=Point, coordinates=[37.571825139347965, 55.76603798030914]}"
8706,Одуван,637549360,ресторан,Центральный административный округ,район Арбат,"город Москва, Гоголевский бульвар, дом 31, строение 1",25,37.59982682986848,55.75062251352206,"{type=Point, coordinates=[37.599826829868476, 55.75062251352206]}"
8707,Романов,637549362,ресторан,Центральный административный округ,Тверской район,"город Москва, Неглинная улица, дом 17, строение 1",55,37.61965480150012,55.7634975426897,"{type=Point, coordinates=[37.61965480150012, 55.7634975426897]}"
8711,Sadu,637549370,ресторан,Центральный административный округ,район Якиманка,"город Москва, улица Большая Полянка, дом 17, строение 1",60,37.617956064801795,55.7392261928176,"{type=Point, coordinates=[37.6179560648018, 55.7392261928176]}"
8712,Орко Покровка Менеджмент,637549372,ресторан,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 40, строение 2",90,37.65315737591369,55.7619417176562,"{type=Point, coordinates=[37.6531573759137, 55.7619417176562]}"
8724,Мелодия,637549395,ресторан,Центральный административный округ,район Арбат,"город Москва, Новинский бульвар, дом 8",20,37.58416257585472,55.75133178650422,"{type=Point, coordinates=[37.58416257585472, 55.75133178650422]}"
8726,БАЛКОН,637549398,ресторан,Центральный административный округ,район Арбат,"город Москва, Новинский бульвар, дом 8",170,37.5843426214282,55.7513916934759,"{type=Point, coordinates=[37.5843426214282, 55.7513916934759]}"
8727,Лангуст,637549400,ресторан,Центральный административный округ,Таганский район,"город Москва, Гончарная улица, дом 21",85,37.6493325458587,55.7434659788152,"{type=Point, coordinates=[37.6493325458587, 55.7434659788152]}"
8739,Оранж три,637549422,ресторан,Центральный административный округ,Тверской район,"город Москва, Тверской бульвар, дом 26",48,37.60451343732513,55.76299814420202,"{type=Point, coordinates=[37.60451343732514, 55.76299814420203]}"
8746,Гудман Гудвин,637549437,ресторан,Центральный административный округ,Мещанский район,"город Москва, Трубная площадь, дом 2",120,37.62249239089264,55.766535278393654,"{type=Point, coordinates=[37.62249239089264, 55.766535278393654]}"
8751,Ресторан «Ла Торре»,637549446,ресторан,Центральный административный округ,Пресненский район,"город Москва, Тестовская улица, дом 10",98,37.532694168198205,55.751777959421695,"{type=Point, coordinates=[37.5326941681982, 55.7517779594217]}"
8756,La Prima,637549456,ресторан,Центральный административный округ,Тверской район,"город Москва, улица Большая Дмитровка, дом 32, строение 1",96,37.61099848734885,55.765446495725136,"{type=Point, coordinates=[37.610998487348844, 55.765446495725136]}"
8776,Иль Патио Планета Суши,637549493,ресторан,Центральный административный округ,Красносельский район,"город Москва, Верхняя Красносельская улица, дом 3А",160,37.66546575512249,55.78551645591008,"{type=Point, coordinates=[37.66546575512249, 55.78551645591007]}"
8781,Триумф,637549509,ресторан,Центральный административный округ,Басманный район,"город Москва, Верхняя Сыромятническая улица, дом 9, строение 2",120,37.66235677153245,55.75448377308521,"{type=Point, coordinates=[37.66235677153246, 55.75448377308521]}"
