,Unnamed: 0,Name,global_id,TypeObject,AdmArea,District,Address,SeatsCount,Longitude_WGS84,Latitude_WGS84,geoData,SeatClass
1063,3605,Буфет Мади,637532244,столовая,Северный административный округ,район Аэропорт,"город Москва, Ленинградский проспект, дом 64",40,37.530225051867,55.80169950950384,"{type=Point, coordinates=[37.530225051867, 55.80169950950383]}",Маленький
1064,3606,Буфет Мади,637532246,столовая,Северный административный округ,район Аэропорт,"город Москва, Ленинградский проспект, дом 64",40,37.530225051867,55.80169950950384,"{type=Point, coordinates=[37.530225051867, 55.80169950950383]}",Маленький
1065,3607,Столовая Мади,637532247,столовая,Северный административный округ,район Аэропорт,"город Москва, Ленинградский проспект, дом 64",90,37.530225051867,55.80169950950384,"{type=Point, coordinates=[37.530225051867, 55.80169950950383]}",Средний
1066,3608,Столовая Московского Международного университета,637532249,столовая,Северный административный округ,район Беговой,"город Москва, Ленинградский проспект, дом 17",90,37.5710584043824,55.78208930745521,"{type=Point, coordinates=[37.5710584043824, 55.7820893074552]}",Средний
1067,3609,Столовая при МАП,637532250,столовая,Северный административный округ,район Аэропорт,"город Москва, Планетная улица, дом 36",50,37.54085795593737,55.8057962905895,"{type=Point, coordinates=[37.54085795593737, 55.80579629058949]}",Маленький
1068,3618,Буфет театра Ромэн,637532272,столовая,Северный административный округ,район Беговой,"город Москва, Ленинградский проспект, дом 32/2",45,37.569450996978105,55.784438899059104,"{type=Point, coordinates=[37.5694509969781, 55.7844388990591]}",Маленький
1069,3619,Буфет школы № 152,637532273,столовая,Северный административный округ,район Аэропорт,"город Москва, Ленинградский проспект, дом 46",40,37.54506793769849,55.79625261137778,"{type=Point, coordinates=[37.54506793769849, 55.79625261137778]}",Маленький
1070,3620,СреДа,637532275,столовая,Северный административный округ,район Беговой,"город Москва, Ленинградский проспект, дом 30, строение 1",15,37.570231,55.784206999999995,"{type=Point, coordinates=[37.570231, 55.784207]}",Маленький
1071,3623,Пресс-Столовая,637532279,столовая,Северный административный округ,район Беговой,"город Москва, Ленинградский проспект, дом 22",40,37.575182817407295,55.78210046414871,"{type=Point, coordinates=[37.5751828174073, 55.7821004641487]}",Маленький
1072,3626,Буфет колледжа автоматизации и информационных технологий,637532284,столовая,Северный административный округ,район Беговой,"город Москва, улица Расковой, дом 4",60,37.5717680609497,55.785449852001804,"{type=Point, coordinates=[37.5717680609497, 55.7854498520018]}",Маленький
1073,3627,Столовая школы ГБОУ «Школа 1288»,637532285,столовая,Северный административный округ,Хорошёвский район,"город Москва, улица Поликарпова, дом 3А",72,37.551691393235544,55.775964872549636,"{type=Point, coordinates=[37.55169139323555, 55.775964872549636]}",Средний
1074,3628,Буфет школы 721,637532287,столовая,Северный административный округ,Хорошёвский район,"город Москва, улица Куусинена, дом 13",78,37.51326943682752,55.7837415599679,"{type=Point, coordinates=[37.513269436827514, 55.7837415599679]}",Средний
1075,3629,Буфет школы № 1575,637532288,столовая,Северный административный округ,район Аэропорт,"город Москва, улица Усиевича, дом 6",45,37.53183097590249,55.8048469636359,"{type=Point, coordinates=[37.531830975902494, 55.8048469636359]}",Маленький
1076,3631,Школа-Интернат №42,637532291,столовая,Северный административный округ,Хорошёвский район,"город Москва, улица Острякова, дом 15А",64,37.52325093955011,55.79854973387352,"{type=Point, coordinates=[37.52325093955011, 55.79854973387352]}",Средний
1077,3632,Столовая школы ГБОУ «Школа1287»,637532293,столовая,Северный административный округ,Хорошёвский район,"город Москва, проезд Аэропорта, дом 10",245,37.520772740192655,55.796402845477346,"{type=Point, coordinates=[37.520772740192655, 55.79640284547734]}",Большой
1078,3633,Столовая школы № 601,637532294,столовая,Северный административный округ,район Аэропорт,"город Москва, улица Академика Ильюшина, дом 8",124,37.54175427534811,55.80393621777189,"{type=Point, coordinates=[37.54175427534811, 55.80393621777189]}",Средний
1079,3634,Столовая лицея 1550,637532296,столовая,Северный административный округ,район Беговой,"город Москва, Беговая улица, дом 19",70,37.559659830037106,55.782500544297285,"{type=Point, coordinates=[37.5596598300371, 55.7825005442973]}",Средний
1080,3635,Столовая школы № 1575,637532302,столовая,Северный административный округ,район Аэропорт,"город Москва, Планетная улица, дом 23",100,37.546725487432646,55.80107408682668,"{type=Point, coordinates=[37.54672548743266, 55.80107408682668]}",Средний
1081,3653,БУФЕТ,637532332,столовая,Центральный административный округ,Тверской район,"город Москва, Мамоновский переулок, дом 10, строение 1",4,37.59992411169896,55.766201259017784,"{type=Point, coordinates=[37.59992411169895, 55.766201259017784]}",Маленький
1082,3658,Буфет,637532340,столовая,Центральный административный округ,Тверской район,"город Москва, Тверская улица, дом 5/6",20,37.6120611807992,55.75767577787374,"{type=Point, coordinates=[37.612061180799195, 55.75767577787374]}",Маленький
1083,3663,Комбинат питания мэрии,637532349,столовая,Центральный административный округ,Тверской район,"город Москва, Вознесенский переулок, дом 21",50,37.607866565145386,55.76150348626014,"{type=Point, coordinates=[37.60786656514538, 55.76150348626013]}",Маленький
1084,3664,КОМБИНАТ ПИТАНИЯ ФИН.ХОЗ.УПР.МЭРИИ МОСКВЫ,637532350,столовая,Центральный административный округ,Тверской район,"город Москва, Леонтьевский переулок, дом 22",40,37.606972677780405,55.76123662451155,"{type=Point, coordinates=[37.606972677780405, 55.76123662451155]}",Маленький
1085,3675,СТОЛОВАЯ,637532372,столовая,Центральный административный округ,Тверской район,"город Москва, Тверская улица, дом 11, строение 1",75,37.60900409927668,55.760694499401744,"{type=Point, coordinates=[37.609004099276675, 55.760694499401744]}",Средний
1086,3696,СТОЛОВАЯ,637532407,столовая,Центральный административный округ,Тверской район,"город Москва, улица Бутырский Вал, дом 7, строение 2",30,37.58542110426266,55.77989268172863,"{type=Point, coordinates=[37.58542110426266, 55.779892681728626]}",Маленький
1087,3711,БУФЕТ,637532439,столовая,Центральный административный округ,Тверской район,"город Москва, Благовещенский переулок, дом 6, строение 2",40,37.5968783892112,55.76657546074139,"{type=Point, coordinates=[37.5968783892112, 55.7665754607414]}",Маленький
1088,3712,ДЕТСКАЯ ПОЛИКЛИНИКА МЛСО,637532441,столовая,Центральный административный округ,Тверской район,"город Москва, Благовещенский переулок, дом 2/16, строение 1",24,37.59642224217088,55.76623044356693,"{type=Point, coordinates=[37.59642224217087, 55.766230443566926]}",Маленький
1089,3713,ГБОУ Лицей 1574,637532442,столовая,Центральный административный округ,Тверской район,"город Москва, Старопименовский переулок, дом 5",80,37.60064548963615,55.769330583354176,"{type=Point, coordinates=[37.60064548963614, 55.76933058335418]}",Средний
1090,3715,Праздник Вкуса,637532446,столовая,Центральный административный округ,Тверской район,"город Москва, Пушкинская площадь, дом 2",30,37.60751955643419,55.76623143849474,"{type=Point, coordinates=[37.60751955643419, 55.76623143849474]}",Маленький
1091,3721,Школа с углубленным изучением отдельных предметов № 1234,637532455,столовая,Центральный административный округ,Тверской район,"город Москва, Малый Палашёвский переулок, дом 3",100,37.60121315122644,55.76530842185439,"{type=Point, coordinates=[37.60121315122644, 55.765308421854385]}",Средний
1092,3722,БУФЕТ,637532456,столовая,Центральный административный округ,Пресненский район,"город Москва, 2-я Брестская улица, дом 6",0,37.587664759044706,55.77263484277932,"{type=Point, coordinates=[37.58766475904471, 55.77263484277932]}",Маленький
1093,3727,ГБОУ Лицей 1574,637532467,столовая,Центральный административный округ,Тверской район,"город Москва, 2-я Тверская-Ямская улица, дом 46, строение 1",120,37.59074590263671,55.77446407921956,"{type=Point, coordinates=[37.590745902636705, 55.77446407921956]}",Средний
1094,3728,Булкер,637532468,столовая,Центральный административный округ,Тверской район,"город Москва, 1-й Тверской-Ямской переулок, дом 18",48,37.59922,55.773702,"{type=Point, coordinates=[37.59922, 55.773702]}",Маленький
1095,3734,СТОЛОВАЯ,637532478,столовая,Центральный административный округ,Тверской район,"город Москва, 2-я Тверская-Ямская улица, дом 16",32,37.59508179803977,55.771889814054525,"{type=Point, coordinates=[37.59508179803977, 55.77188981405452]}",Маленький
1096,3735,Буфет,637532479,столовая,Центральный административный округ,Тверской район,"город Москва, Большой Гнездниковский переулок, дом 6",1,37.60497779224433,55.762579390140864,"{type=Point, coordinates=[37.60497779224433, 55.76257939014087]}",Маленький
1097,3736,ФГУП ИЗДАТЕЛЬСТВО ИЗВЕСТИЯ УПД РФ,637532481,столовая,Центральный административный округ,Тверской район,"город Москва, Пушкинская площадь, дом 5",80,37.6053540960522,55.76634403115875,"{type=Point, coordinates=[37.605354096052196, 55.76634403115875]}",Средний
1098,3740,Столовая MFC Foods,637532491,столовая,Южный административный округ,Даниловский район,"город Москва, Павловская улица, дом 7",200,37.62825954522649,55.71995480338276,"{type=Point, coordinates=[37.62825954522649, 55.71995480338276]}",Большой
1099,3751,Столовая,637532519,столовая,Южный административный округ,Даниловский район,"город Москва, Большая Серпуховская улица, дом 60А",24,37.624600919294316,55.71953046667112,"{type=Point, coordinates=[37.62460091929431, 55.71953046667111]}",Маленький
1100,3752,ШКОЛА 540 «КДП»,637532522,столовая,Южный административный округ,Даниловский район,"город Москва, Хавская улица, дом 15",200,37.61438721147525,55.71344581981781,"{type=Point, coordinates=[37.61438721147524, 55.713445819817814]}",Большой
1101,3760,ПУ 45 «КОП ЗИЛ»,637532540,столовая,Южный административный округ,Даниловский район,"город Москва, 2-й Павелецкий проезд, дом 4А",100,37.64473112788562,55.713652267338716,"{type=Point, coordinates=[37.64473112788562, 55.71365226733872]}",Средний
1102,3768,ШКОЛА 573 «КДП»,637532554,столовая,Южный административный округ,Даниловский район,"город Москва, 5-й Рощинский проезд, дом 4",120,37.612180461589055,55.71063376690579,"{type=Point, coordinates=[37.612180461589055, 55.71063376690579]}",Средний
1103,3769,МИН.ОБРАЗ.РФ ФАВОРИТ 1357,637532555,столовая,Южный административный округ,Даниловский район,"город Москва, Люсиновская улица, дом 51",40,37.62345923963047,55.719766817300126,"{type=Point, coordinates=[37.62345923963047, 55.71976681730013]}",Маленький
1104,3770,МИН.ОБРАЗОВ. РФ «СЕРВИСНЫЙ ЦЕНТР»,637532557,столовая,Южный административный округ,Даниловский район,"город Москва, Люсиновская улица, дом 51",40,37.62345923963047,55.719766817300126,"{type=Point, coordinates=[37.62345923963047, 55.71976681730013]}",Маленький
1105,3775,Колледж-XXI-век,637532568,столовая,Западный административный округ,район Солнцево,"город Москва, Солнцевский проспект, дом 7А",10,37.39898832504185,55.64889678270767,"{type=Point, coordinates=[37.39898832504186, 55.64889678270767]}",Маленький
1106,3776,Школа 1007,637532570,столовая,Западный административный округ,район Солнцево,"город Москва, Солнцевский проспект, дом 7А",200,37.39898832504185,55.64889678270767,"{type=Point, coordinates=[37.39898832504186, 55.64889678270767]}",Большой
1107,3777,Школа 1002,637532572,столовая,Западный административный округ,район Солнцево,"город Москва, Солнцевский проспект, дом 12А",240,37.40202921135056,55.65289407101217,"{type=Point, coordinates=[37.40202921135056, 55.65289407101218]}",Большой
1108,3778,Школа 1001,637532574,столовая,Западный административный округ,район Солнцево,"город Москва, Солнцевский проспект, дом 16А",120,37.40342100481149,55.65288080530803,"{type=Point, coordinates=[37.403421004811484, 55.65288080530802]}",Средний
1109,3779,САТУРН-ШБС-3 СТОЛОВАЯ ШКОЛЫ №1437,637532575,столовая,Западный административный округ,район Ново-Переделкино,"город Москва, улица Федосьино, дом 16, корпус 3",240,37.33739765050582,55.639516769120966,"{type=Point, coordinates=[37.33739765050582, 55.63951676912097]}",Большой
1110,3780,Школа 1004,637532577,столовая,Западный административный округ,район Солнцево,"город Москва, улица 50 лет Октября, дом 14А",240,37.40897728972304,55.65750661162063,"{type=Point, coordinates=[37.40897728972304, 55.65750661162064]}",Большой
1111,3781,Школа 1000,637532578,столовая,Западный административный округ,район Солнцево,"город Москва, Наро-Фоминская улица, дом 1",130,37.39076331209692,55.65778176443432,"{type=Point, coordinates=[37.39076331209692, 55.65778176443432]}",Средний
1112,3782,Школа 1009,637532580,столовая,Западный административный округ,район Солнцево,"город Москва, улица Щорса, дом 5",200,37.4076761452405,55.64647866593528,"{type=Point, coordinates=[37.4076761452405, 55.646478665935284]}",Большой
1113,3786,ГБОУ г. Москвы Школа № 854,637532586,столовая,Зеленоградский административный округ,район Савёлки,"город Москва, город Зеленоград, Никольский проезд, дом 3",100,37.244955960294,55.993977189758795,"{type=Point, coordinates=[37.244955960294, 55.9939771897588]}",Средний
1114,3787,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ШКОЛА № 853,637532588,столовая,Зеленоградский административный округ,район Старое Крюково,"город Москва, город Зеленоград, корпус 913А",160,37.1925381883482,55.985201460740086,"{type=Point, coordinates=[37.1925381883482, 55.9852014607401]}",Большой
1115,3789,Столовая «ПРОФЕССИОНАЛЬНЫЙ ЛИЦЕЙ 313»,637532591,столовая,Зеленоградский административный округ,район Матушкино,"город Москва, город Зеленоград, проспект Генерала Алексеева, дом 4",80,37.18755125999451,56.010204634503964,"{type=Point, coordinates=[37.18755125999451, 56.010204634503964]}",Средний
1116,3791,Столовая «ГБОУ СОШ 1158»,637532594,столовая,Южный административный округ,район Чертаново Северное,"город Москва, микрорайон Северное Чертаново, корпус 810",240,37.59497854664243,55.634440813247366,"{type=Point, coordinates=[37.59497854664243, 55.634440813247366]}",Большой
1117,3792,Столовая «ГБОУ СОШ 1158»,637532596,столовая,Южный административный округ,район Чертаново Северное,"город Москва, микрорайон Северное Чертаново, корпус 809",240,37.59646093380799,55.63481838835187,"{type=Point, coordinates=[37.59646093380798, 55.634818388351874]}",Большой
1118,3797,Столовая,637532603,столовая,Центральный административный округ,район Замоскворечье,"город Москва, Люсиновская улица, дом 31, строение 2",150,37.623958085380465,55.724527546878754,"{type=Point, coordinates=[37.623958085380465, 55.72452754687876]}",Большой
1119,3804,ГБОУ Школа № 1411 (761),637532614,столовая,Северо-Восточный административный округ,район Отрадное,"город Москва, улица Бестужевых, дом 1",120,37.596286,55.86880879032843,"{type=Point, coordinates=[37.596286, 55.868808790328416]}",Средний
1120,3810,СТОЛОВАЯ,637532624,столовая,Северо-Восточный административный округ,район Северное Медведково,"город Москва, Чермянский проезд, дом 7",40,37.632577200286335,55.88881605197493,"{type=Point, coordinates=[37.63257720028634, 55.88881605197492]}",Маленький
1121,3811,БУФЕТ- РАЗДАТОЧНАЯ НА КОНЕЧНОЙ СТАНЦИИ,637532625,столовая,Северо-Восточный административный округ,Ярославский район,"город Москва, проспект Мира, дом 224",20,37.670133403676964,55.844566361184064,"{type=Point, coordinates=[37.67013340367696, 55.84456636118406]}",Маленький
1122,3813,Медицинский колледж № 6,637532628,столовая,Северо-Восточный административный округ,Лосиноостровский район,"город Москва, Таймырская улица, дом 4",80,37.707704999999905,55.88520499999991,"{type=Point, coordinates=[37.7077049999999, 55.8852049999999]}",Средний
1123,3814,БЕРТАН XX11,637532635,столовая,Северо-Восточный административный округ,район Марьина Роща,"город Москва, улица Образцова, дом 9, строение 2",84,37.6089088625756,55.788498475656574,"{type=Point, coordinates=[37.608908862575596, 55.78849847565658]}",Средний
1124,3815,Столовая «ЦО № 1440»,637532636,столовая,Западный административный округ,район Крылатское,"город Москва, Осенний бульвар, дом 10, корпус 3",170,37.412981651885296,55.75766536625029,"{type=Point, coordinates=[37.4129816518853, 55.7576653662503]}",Большой
1125,3825,Столовая ГБОУ СОШ № 1358,637532651,столовая,Северо-Западный административный округ,район Митино,"город Москва, Пятницкое шоссе, дом 45, корпус 2",240,37.34695221864969,55.856549658663646,"{type=Point, coordinates=[37.34695221864969, 55.856549658663646]}",Большой
1126,3826,ГБОУ ШКОЛА 548 «КДП»,637532653,столовая,Южный административный округ,район Орехово-Борисово Южное,"город Москва, Домодедовская улица, дом 35, корпус 2",150,37.71691811525808,55.601726370778245,"{type=Point, coordinates=[37.71691811525807, 55.60172637077825]}",Большой
1127,3837,СТОЛОВАЯ,637532678,столовая,Северо-Восточный административный округ,Бабушкинский район,"город Москва, Староватутинский проезд, дом 8",160,37.67261011064269,55.87533057932108,"{type=Point, coordinates=[37.672610110642694, 55.87533057932108]}",Большой
1128,3838,СТОЛОВАЯ ПРИ ИПКИПРНО МО,637532679,столовая,Северо-Восточный административный округ,Бабушкинский район,"город Москва, Староватутинский проезд, дом 8",100,37.67261011064269,55.87533057932108,"{type=Point, coordinates=[37.672610110642694, 55.87533057932108]}",Средний
1129,3840,АВТОМЕХБАЗА ЗЕЛЕН.ХОЗ-А,637532682,столовая,Западный административный округ,район Очаково-Матвеевское,"город Москва, улица Генерала Дорохова, дом 5",20,37.449349028273026,55.706266973466796,"{type=Point, coordinates=[37.44934902827302, 55.706266973466796]}",Маленький
1130,3841,Афродита при транспортной фирме Очаково,637532684,столовая,Западный административный округ,район Очаково-Матвеевское,"город Москва, Большая Очаковская улица, дом 47А, строение 1",50,37.440788779929335,55.67374571281446,"{type=Point, coordinates=[37.440788779929335, 55.673745712814444]}",Маленький
1131,3842,СТОЛОВАЯ ШКОЛА 803,637532687,столовая,Западный административный округ,район Фили-Давыдково,"город Москва, Инициативная улица, дом 1",168,37.4614862079208,55.71666302944425,"{type=Point, coordinates=[37.4614862079208, 55.716663029444234]}",Большой
1132,3846,ОСИПОВ А.С. (прод.база «Очаково»),637532693,столовая,Западный административный округ,район Очаково-Матвеевское,"город Москва, проектируемый проезд № 1980, дом 4",60,37.43728,55.67225,"{type=Point, coordinates=[37.43728, 55.67225]}",Маленький
1133,3847,Набодчиков А.П.,637532695,столовая,Западный административный округ,район Очаково-Матвеевское,"город Москва, Рябиновая улица, дом 41А",30,37.42522075754447,55.701637408538005,"{type=Point, coordinates=[37.425220757544466, 55.701637408538005]}",Маленький
1134,3848,Поляков В.В.,637532696,столовая,Западный административный округ,район Очаково-Матвеевское,"город Москва, Рябиновая улица, дом 65, строение 1",25,37.433897799358476,55.68023905390324,"{type=Point, coordinates=[37.43389779935848, 55.68023905390325]}",Маленький
1135,3851,Столовая ГБОУ СОШ № 827,637532704,столовая,Северо-Западный административный округ,район Северное Тушино,"город Москва, улица Героев Панфиловцев, дом 45, корпус 3",120,37.412911897575405,55.85323091112665,"{type=Point, coordinates=[37.41291189757541, 55.853230911126666]}",Средний
1136,3852,Столовая ГБОУ СОШ № 1358,637532705,столовая,Северо-Западный административный округ,район Митино,"город Москва, улица Барышиха, дом 42, корпус 2",240,37.345755320492295,55.85539769807908,"{type=Point, coordinates=[37.3457553204923, 55.85539769807908]}",Большой
1137,3856,КОНЕЧ.СТ.ВОДИТ. 7 ТРОЛ.,637532713,столовая,Южный административный округ,район Бирюлёво Восточное,"город Москва, Липецкая улица, дом 19",20,37.686302196638735,55.579274995602425,"{type=Point, coordinates=[37.68630219663874, 55.579274995602425]}",Маленький
1138,3860,Столовая ГБОУ СОШ № 1191,637532719,столовая,Северо-Западный административный округ,район Митино,"город Москва, Митинская улица, дом 48, корпус 2",240,37.357745637740344,55.85078161994952,"{type=Point, coordinates=[37.35774563774034, 55.850781619949515]}",Большой
1139,3861,Столовая,637532720,столовая,Южный административный округ,район Зябликово,"город Москва, Ореховый бульвар, дом 24, корпус 1Г",32,37.745354368137185,55.613826627549464,"{type=Point, coordinates=[37.74535436813719, 55.61382662754947]}",Маленький
1140,3862,Буфет,637532722,столовая,Южный административный округ,район Зябликово,"город Москва, Ореховый бульвар, дом 24, корпус 1Г",0,37.745354368137185,55.613826627549464,"{type=Point, coordinates=[37.74535436813719, 55.61382662754947]}",Маленький
1141,3863,Буфет,637532723,столовая,Южный административный округ,район Зябликово,"город Москва, Ореховый бульвар, дом 24, корпус 1Г",0,37.745354368137185,55.613826627549464,"{type=Point, coordinates=[37.74535436813719, 55.61382662754947]}",Маленький
1142,3868,СТОЛИЧНОЕ ПИТАНИЕ,637532737,столовая,Западный административный округ,район Ново-Переделкино,"город Москва, Новоорловская улица, дом 5А",96,37.366017071680496,55.635903151632206,"{type=Point, coordinates=[37.3660170716805, 55.6359031516322]}",Средний
1143,3869,Школа №1241,637532749,столовая,Центральный административный округ,Пресненский район,"город Москва, Большой Трёхгорный переулок, дом 3, строение 1",80,37.563786171537906,55.7600703908302,"{type=Point, coordinates=[37.5637861715379, 55.7600703908302]}",Средний
1144,3873,ГОС.ШКОЛА ВЫСШЕГО СПОРТ. МАСТЕРСТВА,637532760,столовая,Центральный административный округ,Басманный район,"город Москва, улица Казакова, дом 18, строение 1",40,37.668499953305336,55.76257176236097,"{type=Point, coordinates=[37.668499953305336, 55.76257176236098]}",Маленький
1145,3874,КП МЭИ,637532761,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Красноказарменная улица, дом 14, строение 7",140,37.707649865228866,55.75389505218956,"{type=Point, coordinates=[37.70764986522888, 55.75389505218956]}",Большой
1146,3875,КП МЭИ,637532763,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Красноказарменная улица, дом 17Б",110,37.711600115557395,55.75645765458971,"{type=Point, coordinates=[37.7116001155574, 55.75645765458971]}",Средний
1147,3876,Столовая ВЭИ им.Ленина,637532764,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Красноказарменная улица, дом 12, строение 1",120,37.70153244103157,55.7557351159034,"{type=Point, coordinates=[37.70153244103157, 55.7557351159034]}",Средний
1148,3877,КП МЭИ,637532766,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Красноказарменная улица, дом 13, строение 3",140,37.70444044920365,55.756186868403645,"{type=Point, coordinates=[37.704440449203645, 55.756186868403645]}",Большой
1149,3879,КП МЭИ,637532769,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Красноказарменная улица, дом 17, строение 1Ж",60,37.707391460366686,55.75526932386625,"{type=Point, coordinates=[37.70739146036669, 55.75526932386626]}",Маленький
1150,3880,КП МЭИ,637532770,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Красноказарменная улица, дом 14, строение 3",140,37.709125674816114,55.753386312435204,"{type=Point, coordinates=[37.70912567481612, 55.75338631243522]}",Большой
1151,3881,КП МЭИ,637532772,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Красноказарменная улица, дом 14, строение 1",210,37.709460136382134,55.75364731516447,"{type=Point, coordinates=[37.70946013638213, 55.75364731516447]}",Большой
1152,3882,КП МЭИ,637532773,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Красноказарменная улица, дом 14, строение 1",160,37.709460136382134,55.75364731516447,"{type=Point, coordinates=[37.70946013638213, 55.75364731516447]}",Большой
1153,3883,Столовая МУЦ ЕЭС,637532775,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Красноказарменная улица, дом 13, строение 1",56,37.70317783053692,55.7567170543797,"{type=Point, coordinates=[37.70317783053692, 55.756717054379706]}",Маленький
1154,3884,КП МЭИ,637532777,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Красноказарменная улица, дом 13, строение 1",124,37.70317783053692,55.7567170543797,"{type=Point, coordinates=[37.70317783053692, 55.756717054379706]}",Средний
1155,3886,КП МЭИ,637532780,столовая,Центральный административный округ,Басманный район,"город Москва, Красноказарменная улица, дом 17, строение 6",100,37.683241031225904,55.7609396634931,"{type=Point, coordinates=[37.6832410312259, 55.7609396634931]}",Средний
1156,3887,ВНИИКАБЕЛЬНОЙ ПРОМ.,637532781,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, шоссе Энтузиастов, дом 5, строение 1",150,37.69548140062879,55.748681575182886,"{type=Point, coordinates=[37.6954814006288, 55.748681575182886]}",Большой
1157,3889,МОСК. ГОР. КОЛЛЕДЖ ИНФ-Х ТЕХНОЛОГИЙ,637532784,столовая,Центральный административный округ,Таганский район,"город Москва, Костомаровская набережная, дом 29, строение 1",84,37.66885873532897,55.750577852318074,"{type=Point, coordinates=[37.66885873532897, 55.750577852318074]}",Средний
1158,3891,СТОЛОВАЯ ПРИ ММГП «МОСГАЗ» БУФЕТ,637532787,столовая,Центральный административный округ,Басманный район,"город Москва, Мрузовский переулок, дом 11, строение 1",30,37.667810357784354,55.75786293484986,"{type=Point, coordinates=[37.66781035778435, 55.75786293484986]}",Маленький
1159,3892,Столовая,637532790,столовая,Центральный административный округ,Басманный район,"город Москва, улица Радио, дом 10А, строение 1",90,37.67541177208646,55.76305690021668,"{type=Point, coordinates=[37.67541177208646, 55.76305690021668]}",Средний
1160,3897,Школа 661,637532801,столовая,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 10, строение 5",33,37.64453098157418,55.75863599375949,"{type=Point, coordinates=[37.64453098157418, 55.75863599375949]}",Маленький
1161,3898,Школа 1227,637532802,столовая,Центральный административный округ,Басманный район,"город Москва, Большой Трёхсвятительский переулок, дом 4",55,37.646006348971284,55.75498223191885,"{type=Point, coordinates=[37.646006348971284, 55.75498223191884]}",Маленький
1162,3899,Школа 1225,637532804,столовая,Центральный административный округ,Басманный район,"город Москва, Лялин переулок, дом 12, строение 1",30,37.65150995798259,55.758958737286825,"{type=Point, coordinates=[37.65150995798259, 55.75895873728683]}",Маленький
1163,3900,Школа 330,637532805,столовая,Центральный административный округ,Басманный район,"город Москва, Большой Казённый переулок, дом 9",55,37.655565725932924,55.76036600740261,"{type=Point, coordinates=[37.65556572593291, 55.76036600740261]}",Маленький
1164,3901,ЛИЦЕЙ 1303,637532807,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Таможенный проезд, дом 4",170,37.679175860366676,55.75186904752249,"{type=Point, coordinates=[37.679175860366676, 55.75186904752249]}",Большой
1165,3903,ШКОЛА 1229,637532810,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Верхний Золоторожский переулок, дом 2",170,37.67954121996861,55.75031463863814,"{type=Point, coordinates=[37.67954121996861, 55.75031463863813]}",Большой
1166,3904,2-Й АВТОБУСНЫЙ ПАРК,637532812,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, 5-я Кабельная улица, дом 1, строение 1",150,37.71630054145589,55.73895809040609,"{type=Point, coordinates=[37.71630054145589, 55.7389580904061]}",Большой
1167,3905,КАЛИТНИКИ-КЕЙТЕРИНГ,637532813,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, 5-я Кабельная улица, дом 2, строение 1",60,37.717025235819115,55.737676733932254,"{type=Point, coordinates=[37.71702523581912, 55.73767673393227]}",Маленький
1168,3908,ШКОЛА 1321,637532819,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Авиамоторная улица, дом 30А, корпус 1",90,37.71939996268417,55.74466941823497,"{type=Point, coordinates=[37.71939996268417, 55.74466941823497]}",Средний
1169,3909,ШКОЛА 1228,637532821,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Авиамоторная улица, дом 42",200,37.720189935366605,55.740557657958355,"{type=Point, coordinates=[37.7201899353666, 55.74055765795836]}",Большой
1170,3910,ШКОЛА 416,637532823,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Шепелюгинская улица, дом 21/13, строение 1",150,37.70374051748816,55.74513371788039,"{type=Point, coordinates=[37.703740517488164, 55.74513371788039]}",Большой
1171,3911,ШКОЛА 733,637532824,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Лонгиновская улица, дом 6",120,37.711540585710004,55.76741849792153,"{type=Point, coordinates=[37.711540585710004, 55.76741849792154]}",Средний
1172,3912,Музыкальный колледж,637532826,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Солдатская улица, дом 14",100,37.70498837805901,55.76313986614142,"{type=Point, coordinates=[37.704988378059014, 55.763139866141415]}",Средний
1173,3914,Клледж № 28,637532829,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Авиамоторная улица, дом 36",130,37.720265052416366,55.74287429209397,"{type=Point, coordinates=[37.72026505241637, 55.742874292093965]}",Средний
